id	label	x	y	cluster	weight
1337	1337	1.2494	-0.2513	3	1
1338	1338	0.5192	-0.5548	3	1
1345	1345	-0.103	-0.3955	4	3
1346	1346	-0.7843	0.1731	2	2
1350	1350	0.6985	0.3039	5	2
1354	1354	0.8065	-0.4719	3	2
1366	1366	-0.6606	-0.2841	2	1
1367	1367	-0.0404	-0.1201	4	3
1369	1369	-0.7621	0.0036	2	1
1376	1376	-0.5206	0.5554	2	1
1382	1382	-0.4105	0.6473	1	1
1189	1189	-0.6156	-0.3275	2	1
1190	1190	0.5285	0.5407	5	14
1195	1195	-0.7629	0.1566	2	1
1197	1197	-0.9629	0.0054	2	1
1205	1205	0.7501	0.5764	5	3
1211	1211	-0.9113	-0.1456	2	8
1216	1216	0.5046	0.4127	5	1
1223	1223	0.6611	-0.4537	3	1
1224	1224	-0.3962	-0.1914	2	1
1226	1226	0.7815	-0.3153	3	4
1231	1231	0.433	-0.5176	3	1
1234	1234	-0.9063	-0.0289	2	1
1237	1237	0.544	-0.2085	4	13
1246	1246	-0.6442	-0.1836	2	8
1259	1259	0.6678	0.2359	4	1
1260	1260	-1.0035	-0.1582	2	1
1263	1263	0.8459	0.2364	5	8
1270	1270	0.7517	0.5707	5	1
1274	1274	0.1491	-0.653	3	1
1277	1277	-0.9591	-0.1422	2	1
1083	1083	0.6398	0.4477	5	237
1086	1086	0.0097	-0.7179	3	9
1088	1088	-0.7755	-0.12	2	1
1096	1096	-0.5055	0.5551	2	1
1097	1097	0.3908	-0.1208	4	1
1099	1099	0.5906	-0.5965	3	7
1113	1113	0.6289	-0.3681	3	1
1120	1120	1.0309	-0.0603	5	28
1124	1124	-0.8832	-0.1311	2	6
1129	1129	0.9321	0.476	5	1
1139	1139	0.7024	0.5924	5	15
1141	1141	0.3181	0.0262	4	2
1145	1145	0.5989	0.5657	5	1
1153	1153	0.4267	-0.4236	3	1
1175	1175	0.4135	0.4319	5	92
1181	1181	-0.6902	-0.2356	2	1
1183	1183	0.7848	-0.3948	3	1
1185	1185	0.6914	0.1807	3	296
994	994	-0.4453	0.3677	5	1
995	995	0.7206	0.2861	5	1
1000	1000	1.0342	0.155	5	2
1012	1012	-0.9416	-0.076	2	9
1013	1013	-0.795	-0.198	2	3
1024	1024	0.8884	0.0177	5	3
1025	1025	0.9468	-0.3913	3	2
1027	1027	0.7333	0.1033	3	2
1028	1028	0.7355	0.5974	5	2
1029	1029	0.5778	0.5596	5	1
1030	1030	-0.9821	-0.0933	2	44
1031	1031	0.485	-0.0784	4	1
1040	1040	0.5073	-0.4989	3	4
1041	1041	-0.9351	-0.1122	2	6
1045	1045	0.1878	0.6704	1	1
1053	1053	-0.7793	-0.1291	2	1
1055	1055	-0.1657	0.7697	1	1
1064	1064	0.7341	-0.4224	3	1
1078	1078	-0.8653	-0.1417	2	1
1091	1091	1.2113	0.2325	5	2
1094	1094	0.6428	-0.332	3	1
891	891	0.3427	0.1417	4	2
897	897	0.5699	-0.5509	3	3
905	905	0.3088	0.051	4	2
909	909	-0.8236	-0.2199	2	1
914	914	0.8449	-0.461	5	1
