id	label	x	y	cluster	weight
1553	1553	0.368	0.6415	5	1
1555	1555	-0.9138	-0.2185	2	2
1556	1556	-0.9145	-0.1386	2	2
1559	1559	0.7755	-0.4352	3	2
1561	1561	-0.7912	-0.0547	2	1
1563	1563	1.1939	0.2391	5	2
1564	1564	-0.7942	-0.2299	2	3
1566	1566	0.6864	-0.5343	3	1
1567	1567	-0.547	-0.3395	4	1
1570	1570	0.5124	0.5452	5	2
1572	1572	-0.6197	0.4489	2	5
1574	1574	1.2507	-0.2633	3	2
1576	1576	-0.5425	0.532	2	1
1577	1577	0.7961	0.406	5	1
1580	1580	-0.2566	-0.1849	4	2
1585	1585	-0.5408	-0.2686	4	2
1390	1390	-0.8928	0.1543	2	2
1392	1392	0.6501	-0.3082	3	2
1396	1396	0.3307	-0.1625	3	1
1397	1397	1.0282	0.1037	5	3
1398	1398	-0.9952	-0.1486	2	5
1401	1401	0.3415	-0.5458	3	11
1406	1406	-0.8349	-0.1226	2	2
1407	1407	-0.3775	0.5625	2	31
1419	1419	-0.5079	-0.3064	2	2
1420	1420	-0.2015	-0.355	3	2
1426	1426	-0.8875	-0.2086	2	13
1428	1428	-0.8992	-0.0195	2	2
1429	1429	0.3522	-0.5092	3	1
1434	1434	-0.3581	-0.1908	4	3
1435	1435	0.6381	0.465	5	2
1437	1437	0.8588	0.2193	5	2
1438	1438	0.3816	0.4654	3	4
1442	1442	0.7144	0.1851	3	3
1447	1447	0.2587	-0.0035	4	39
1450	1450	0.496	-0.5513	3	13
1461	1461	0.5266	-0.6117	3	10
1462	1462	-0.0744	-0.5033	3	28
1463	1463	0.56	-0.0043	3	2
1465	1465	-0.1941	-0.1386	4	1
1468	1468	-0.8147	-0.1249	2	1
1480	1480	-0.2396	-0.1551	4	1
1490	1490	-0.3736	-0.2714	4	1
1491	1491	0.7368	-0.4852	3	3
1493	1493	-0.5052	-0.3514	4	2
1281	1281	-0.8436	-0.0439	2	1
1282	1282	-0.6499	-0.2306	2	7
1293	1293	-0.8607	-0.2241	2	1
1295	1295	0.7192	0.3406	5	1
1296	1296	-0.7118	-0.1402	2	1
1312	1312	-0.2602	0.8281	1	1
1319	1319	0.4621	-0.5011	3	2
1320	1320	-0.821	-0.0884	2	2
1322	1322	-0.6751	-0.2034	2	2
1331	1331	0.5132	0.5299	5	1
1332	1332	0.7734	-0.259	3	163
1338	1338	0.5192	-0.5548	3	1
1341	1341	-0.2413	0.9046	1	1
1345	1345	-0.103	-0.3955	4	1
1346	1346	-0.7843	0.1731	2	92
1348	1348	1.0011	0.2506	5	1
1352	1352	0.8709	0.1792	5	1
1353	1353	0.5167	0.4115	5	13
1354	1354	0.8065	-0.4719	3	2
1359	1359	0.6738	0.422	5	1
1361	1361	-0.3257	-0.3098	4	1
1366	1366	-0.6606	-0.2841	2	46
1367	1367	-0.0404	-0.1201	4	2
1369	1369	-0.7621	0.0036	2	4
1372	1372	-0.922	0.0176	2	1
1373	1373	0.1787	0.6087	5	1
1377	1377	-0.8488	-0.1798	2	1
1380	1380	-0.0795	-0.3664	3	1
1382	1382	-0.4105	0.6473	1	1
1383	1383	-0.8748	-0.1842	2	2
1195	1195	-0.7629	0.1566	2	3
1200	1200	0.5292	-0.4778	3	1
1203	1203	-0.9772	-0.0204	2	4
1206	1206	0.4842	-0.2467	3	3
1209	1209	-0.11	0.7104	1	1
1210	1210	-0.6963	-0.1633	2	2
1211	1211	-0.9113	-0.1456	2	1
1228	1228	0.9652	-0.3664	3	1
1231	1231	0.433	-0.5176	3	2
1237	1237	0.544	-0.2085	4	3
1240	1240	0.4788	0.0846	3	1
1243	1243	-0.7237	-0.2863	2	1
1246	1246	-0.6442	-0.1836	2	1
1247	1247	0.8096	-0.0979	3	1
1250	1250	0.7673	-0.1129	3	2
1251	1251	-0.8127	-0.174	2	1
1253	1253	-0.8646	-0.0178	2	2
1254	1254	-0.4963	0.5467	1	1
1256	1256	-0.9006	-0.163	2	1
1257	1257	-0.6364	0.1368	2	1
1259	1259	0.6678	0.2359	4	4
1261	1261	-0.6024	-0.2197	2	2
1264	1264	0.7437	0.0233	3	1
1271	1271	0.7785	-0.4168	3	1
1083	1083	0.6398	0.4477	5	1
1086	1086	0.0097	-0.7179	3	13
1088	1088	-0.7755	-0.12	2	1
1089	1089	1.1994	0.2346	5	1
1090	1090	0.2371	-0.1306	4	5
1096	1096	-0.5055	0.5551	2	1
1099	1099	0.5906	-0.5965	3	2
1102	1102	0.5842	0.6269	5	5
1105	1105	-0.8382	-0.1114	2	3
1108	1108	0.2367	-0.5421	3	1
1112	1112	-0.8152	-0.226	2	1
1115	1115	-0.9894	-0.0036	2	1
1117	1117	-0.9237	-0.0745	2	1
1119	1119	0.9203	-0.3629	3	5
1120	1120	1.0309	-0.0603	5	49
1122	1122	-0.6704	-0.3347	2	6
1125	1125	0.7118	0.5784	5	7
1131	1131	-0.9317	-0.0636	2	1
