id	label	x	y	cluster	weight
1523	1523	-0.6475	0.2179	2	1
1524	1524	0.8215	0.4635	5	1
1525	1525	-0.5316	-0.1477	2	5
1529	1529	0.0228	-0.7188	3	1
1532	1532	-0.7027	-0.2411	2	2
1553	1553	0.368	0.6415	5	3
1576	1576	-0.5425	0.532	2	3
1577	1577	0.7961	0.406	5	1
1580	1580	-0.2566	-0.1849	4	4
1583	1583	0.7578	0.5188	5	1
1392	1392	0.6501	-0.3082	3	1
1398	1398	-0.9952	-0.1486	2	1
1401	1401	0.3415	-0.5458	3	7
1402	1402	0.5948	0.178	3	1
1403	1403	0.045	0.7557	1	1
1407	1407	-0.3775	0.5625	2	4
1411	1411	-0.5754	-0.1764	2	1
1415	1415	0.2775	-0.1414	4	2
1429	1429	0.3522	-0.5092	3	6
1430	1430	-0.9541	0.0505	2	1
1433	1433	-0.2679	-0.4715	3	10
1435	1435	0.6381	0.465	5	1
1441	1441	0.323	-0.5732	3	1
1447	1447	0.2587	-0.0035	4	9
1450	1450	0.496	-0.5513	3	9
1451	1451	-0.2947	0.0014	4	1
1457	1457	1.0512	0.1146	3	12
1458	1458	-0.7247	-0.2154	2	1
1460	1460	0.7842	-0.5527	3	4
1462	1462	-0.0744	-0.5033	3	2
1463	1463	0.56	-0.0043	3	1
1467	1467	0.8282	0.2819	5	3
1468	1468	-0.8147	-0.1249	2	18
1471	1471	0.7647	-0.5356	3	1
1478	1478	-0.9147	-0.0886	2	1
1490	1490	-0.3736	-0.2714	4	18
1491	1491	0.7368	-0.4852	3	4
1493	1493	-0.5052	-0.3514	4	2
1280	1280	0.5517	0.5526	5	1
1282	1282	-0.6499	-0.2306	2	2
1284	1284	-0.8514	-0.087	2	2
1295	1295	0.7192	0.3406	5	1
1299	1299	-0.4	-0.191	4	2
1303	1303	-0.7363	-0.2328	2	1
1308	1308	-0.7546	0.092	2	1
1310	1310	0.5991	0.6242	5	2
1311	1311	0.7891	-0.3919	3	2
1313	1313	0.9435	-0.4179	3	10
