id	label	description	x	y	cluster	weight
1496	1496	"<table><tr><td>Micro-level field;</td><td>1496</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of inherited metabolic disease; molecular genetics and metabolism; clinica chimica acta; pediatrics; journal of biological chemistry</td></tr><tr><td>Terms;</td><td>l carnitine; propionic acidemia; glutaric aciduria type; l carnitine supplementation; urea cycle disorder</td></tr></table>"	-0.7562	-0.1871	2	1
1689	1689	"<table><tr><td>Micro-level field;</td><td>1689</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>developmental biology; development; developmental dynamics; american journal of medical genetics part a; plos one</td></tr><tr><td>Terms;</td><td>deletion syndrome; congenital heart disease; velocardiofacial syndrome; fallot; tetralogy</td></tr></table>"	-0.8595	-0.1304	2	1
1649	1649	"<table><tr><td>Micro-level field;</td><td>1649</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of clinical endocrinology & metabolism; surgery; world journal of surgery; clinical endocrinology; european journal of endocrinology</td></tr><tr><td>Terms;</td><td>multiple endocrine neoplasia type; primary hyperparathyroidism; parathyroid adenoma; men1; calcium sensing receptor</td></tr></table>"	-0.944	-0.1253	2	1
1650	1650	"<table><tr><td>Micro-level field;</td><td>1650</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>chemical communications; journal of the american chemical society; dyes and pigments; journal of photochemistry and photobiology a-chemistry; chemistry-a european journal</td></tr><tr><td>Terms;</td><td>photochromism; spiropyran; photochromic property; diarylethene; property</td></tr></table>"	0.2947	-0.6382	3	1
1656	1656	"<table><tr><td>Micro-level field;</td><td>1656</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>water resources management; journal of water resources planning and management; water resources research; water; journal of hydrology</td></tr><tr><td>Terms;</td><td>reservoir operation; murray darling basin; water market; uncertainty; multi reservoir system</td></tr></table>"	0.3262	0.2111	4	1
1657	1657	"<table><tr><td>Micro-level field;</td><td>1657</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>international journal of pharmaceutics; journal of controlled release; journal of liposome research; colloids and surfaces b-biointerfaces; langmuir</td></tr><tr><td>Terms;</td><td>niosome; pegylated liposomal doxorubicin; hybrid liposome; liposomal formulation; caelyx</td></tr></table>"	-0.495	-0.3787	2	1
1661	1661	"<table><tr><td>Micro-level field;</td><td>1661</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>physical review b; ieee transactions on applied superconductivity; physica c-superconductivity and its applications; superconductor science & technology; physical review letters</td></tr><tr><td>Terms;</td><td>intrinsic josephson junction; proximity effect; rsfq circuit; wave superconductor junction; single flux quantum circuit</td></tr></table>"	0.9022	-0.5144	3	1
1621	1621	"<table><tr><td>Micro-level field;</td><td>1621</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>clinical and experimental rheumatology; rheumatology; annals of the rheumatic diseases; archives of oral biology; oral diseases</td></tr><tr><td>Terms;</td><td>xerostomia; saliva; primary sjogren; salivary gland; sjogren</td></tr></table>"	-0.8957	-0.1532	2	1
1608	1608	"<table><tr><td>Micro-level field;</td><td>1608</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>international conference on engineering design; journal of mechanical design; international journal of production research; procedia cirp; concurrent engineering-research and applications</td></tr><tr><td>Terms;</td><td>design structure matrix; product family design; mass customization; dsm; multidisciplinary design optimization</td></tr></table>"	0.4787	0.584	5	1
1714	1714	"<table><tr><td>Micro-level field;</td><td>1714</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of pediatric surgery; pediatric surgery international; neurogastroenterology and motility; american journal of physiology-gastrointestinal and liver physiology; journal of physiology-london</td></tr><tr><td>Terms;</td><td>hirschsprung; cajal; interstitial cell; malformation; telocyte</td></tr></table>"	-0.9125	-0.0713	2	1
1722	1722	"<table><tr><td>Micro-level field;</td><td>1722</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>energy and buildings; applied thermal engineering; renewable energy; geothermics; energies</td></tr><tr><td>Terms;</td><td>ground source heat pump system; borehole heat exchanger; ground; soil; energy pile</td></tr></table>"	0.5797	-0.1253	3	1
1723	1723	"<table><tr><td>Micro-level field;</td><td>1723</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>american journal of reproductive immunology; journal of reproductive immunology; human reproduction; fertility and sterility; biology of reproduction</td></tr><tr><td>Terms;</td><td>human endometrium; implantation; decidualization; endometrial receptivity; recurrent spontaneous abortion</td></tr></table>"	-0.877	-0.1391	2	1
1761	1761	"<table><tr><td>Micro-level field;</td><td>1761</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>journal of statistical planning and inference; communications in statistics-theory and methods; journal of pharmacokinetics and pharmacodynamics; quality and reliability engineering international; statistics & probability letters</td></tr><tr><td>Terms;</td><td>optimal design; design; optimization; experiment; construction</td></tr></table>"	0.0673	0.0517	5	1
1766	1766	"<table><tr><td>Micro-level field;</td><td>1766</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of fluid mechanics; aip advances; aiaa journal; aip conference proceedings; physical review e</td></tr><tr><td>Terms;</td><td>taylor couette flow; transient growth; hypersonic boundary layer; receptivity; plane poiseuille flow</td></tr></table>"	0.7673	-0.1193	3	1
1800	1800	"<table><tr><td>Micro-level field;</td><td>1800</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Life and earth sciences</td></tr><tr><td>Sources;</td><td>food additives and contaminants part a-chemistry analysis control exposure & risk assessment; journal of chromatography a; analytica chimica acta; journal of agricultural and food chemistry; journal of chromatography b-analytical technologies in the biomedical and life sciences</td></tr><tr><td>Terms;</td><td>florfenicol; oxytetracycline; pharmacokinetics; antibiotic residue; quinolone</td></tr></table>"	-0.1169	-0.4294	3	1
1816	1816	"<table><tr><td>Micro-level field;</td><td>1816</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; journal of lipid research; plos one; biochemical and biophysical research communications; biochimica et biophysica acta-molecular cell research</td></tr><tr><td>Terms;</td><td>fatty acid binding protein; adrenoleukodystrophy; peroxisome; sjogren larsson syndrome; fabp4</td></tr></table>"	-0.751	-0.2175	2	1
1823	1823	"<table><tr><td>Micro-level field;</td><td>1823</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>lecture notes in computer science; isprs international journal of geo-information; transportation research record; ieee access; plos one</td></tr><tr><td>Terms;</td><td>human mobility; mobile phone data; interest recommendation; social network; geo</td></tr></table>"	0.531	0.5761	5	1
1783	1783	"<table><tr><td>Micro-level field;</td><td>1783</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of food protection; applied and environmental microbiology; epidemiology and infection; journal of clinical microbiology; international journal of food microbiology</td></tr><tr><td>Terms;</td><td>campylobacter coli; arcobacter butzleri</td></tr></table>"	-0.5695	-0.2549	4	1
1784	1784	"<table><tr><td>Micro-level field;</td><td>1784</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>proceedings of spie; optics express; applied optics; applied physics letters; lab on a chip</td></tr><tr><td>Terms;</td><td>digital microfluidic biochips; electrowetting; microlens array; liquid crystal lens; ewod</td></tr></table>"	0.6653	-0.3948	3	1
1829	1829	"<table><tr><td>Micro-level field;</td><td>1829</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>world journal of gastroenterology; surgical endoscopy and other interventional techniques; clinical cancer research; international journal of clinical and experimental pathology; american journal of surgical pathology</td></tr><tr><td>Terms;</td><td>gastrointestinal stromal tumor; gist; imatinib; kit; imatinib mesylate</td></tr></table>"	-0.9945	-0.1706	2	1
1852	1852	"<table><tr><td>Micro-level field;</td><td>1852</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of process control; industrial & engineering chemistry research; proceedings of the american control conference; ifac papersonline; isa transactions</td></tr><tr><td>Terms;</td><td>performance assessment; unstable process; pid controller tuning; valve stiction; dead time</td></tr></table>"	0.8287	0.2768	5	1
1858	1858	"<table><tr><td>Micro-level field;</td><td>1858</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of steroid biochemistry and molecular biology; steroids; molecular and cellular endocrinology; chemico-biological interactions; breast cancer research and treatment</td></tr><tr><td>Terms;</td><td>beta hydroxysteroid dehydrogenase; sulfotransferase; methoxyestradiol; keto reductase; steroid sulfatase</td></tr></table>"	-0.7589	-0.2672	2	1
1864	1864	"<table><tr><td>Micro-level field;</td><td>1864</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of inclusion phenomena and macrocyclic chemistry; tetrahedron letters; tetrahedron; supramolecular chemistry; chemical communications</td></tr><tr><td>Terms;</td><td>p tert; p sulfonatocalix4arene; calixarenes; lower rim; alternate conformation</td></tr></table>"	0.2509	-0.6432	3	1
1685	1685	"<table><tr><td>Micro-level field;</td><td>1685</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>veterinary parasitology; plos neglected tropical diseases; parasites & vectors; parasitology research; american journal of tropical medicine and hygiene</td></tr><tr><td>Terms;</td><td>simuliidae; lymphatic filariasis; dirofilaria immitis; onchocerciasis; black fly</td></tr></table>"	-0.6007	-0.2208	4	1
1997	1997	"<table><tr><td>Micro-level field;</td><td>1997</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>preventive veterinary medicine; veterinary record; veterinary microbiology; plos one; journal of dairy science</td></tr><tr><td>Terms;</td><td>mycobacterium avium subsp paratuberculosis; paratuberculosis; johne; badger; sheep</td></tr></table>"	-0.6459	-0.2205	4	1
2006	2006	"<table><tr><td>Micro-level field;</td><td>2006</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>marine pollution bulletin; environmental pollution; science of the total environment; environmental science & technology; chemosphere</td></tr><tr><td>Terms;</td><td>microplastic; effect; distribution; beach; marine debris</td></tr></table>"	-0.037	-0.2332	4	1
2083	2083	"<table><tr><td>Micro-level field;</td><td>2083</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>sustainability; journal of cleaner production; building and environment; energy and buildings; building research and information</td></tr><tr><td>Terms;</td><td>life cycle assessment; lca; sustainable construction; construction project; life cycle</td></tr></table>"	0.3768	0.3258	3	1
2086	2086	"<table><tr><td>Micro-level field;</td><td>2086</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>metabolic brain disease; neurotoxicology; hepatology; neurochemistry international; journal of hepatology</td></tr><tr><td>Terms;</td><td>minimal hepatic encephalopathy; ammonia; manganese; brain; branched chain</td></tr></table>"	-0.7484	-0.1072	2	1
1909	1909	"<table><tr><td>Micro-level field;</td><td>1909</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Life and earth sciences</td></tr><tr><td>Sources;</td><td>applied microbiology and biotechnology; bioresource technology; journal of applied polymer science; international journal of biological macromolecules; biomacromolecules</td></tr><tr><td>Terms;</td><td>polyhydroxyalkanoate; pha; ralstonia eutropha; biosynthesis; hydroxybutyrate co</td></tr></table>"	0.0394	-0.4538	3	1
1932	1932	"<table><tr><td>Micro-level field;</td><td>1932</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>biosensors & bioelectronics; electroanalysis; analytical chemistry; sensors and actuators b-chemical; electrochimica acta</td></tr><tr><td>Terms;</td><td>electrochemical dna biosensor; guanine; dna microarray; dna hybridization; dna damage</td></tr></table>"	0.2158	-0.5402	3	1
1976	1976	"<table><tr><td>Micro-level field;</td><td>1976</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>clinical cancer research; pigment cell & melanoma research; melanoma research; cancer research; journal of investigative dermatology</td></tr><tr><td>Terms;</td><td>vemurafenib; braf; v600e; braf inhibitor; mek</td></tr></table>"	-0.902	-0.2179	2	1
1979	1979	"<table><tr><td>Micro-level field;</td><td>1979</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>sensors and actuators b-chemical; antioxidants & redox signaling; plos one; nitric oxide-biology and chemistry; british journal of pharmacology</td></tr><tr><td>Terms;</td><td>hydrogen sulfide; h2s; sulfite; sulfur dioxide; rat</td></tr></table>"	-0.6732	-0.2964	2	1
1874	1874	"<table><tr><td>Micro-level field;</td><td>1874</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>plos one; american journal of medical genetics part a; development; journal of biological chemistry; cancer research</td></tr><tr><td>Terms;</td><td>smith lemli opitz syndrome; vismodegib; holoprosencephaly; nevoid basal cell carcinoma syndrome; hedgehog pathway</td></tr></table>"	-0.8818	-0.1935	2	1
1892	1892	"<table><tr><td>Micro-level field;</td><td>1892</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>drug metabolism and disposition; latin american journal of pharmacy; pediatrics; plos one; acta paediatrica</td></tr><tr><td>Terms;</td><td>udp glucuronosyltransferase; glucose; phosphate dehydrogenase deficiency; glucuronidation; phototherapy</td></tr></table>"	-0.7404	-0.2508	2	1
2124	2124	"<table><tr><td>Micro-level field;</td><td>2124</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>proceedings of spie; ieee transactions on signal processing; international conference on acoustics speech and signal processing icassp; signal processing; ieee signal processing letters</td></tr><tr><td>Terms;</td><td>fractional fourier; parameter estimation; time frequency distribution; linear; linear canonical transform</td></tr></table>"	0.7938	0.385	5	1
2115	2115	"<table><tr><td>Micro-level field;</td><td>2115</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>biophysical journal; journal of general physiology; proceedings of the national academy of sciences of the united states of america; journal of biological chemistry; journal of physiology-london</td></tr><tr><td>Terms;</td><td>trek; mechanosensitive channel; task; pore domain potassium channel; proton channel</td></tr></table>"	-0.7318	-0.134	2	1
2153	2153	"<table><tr><td>Micro-level field;</td><td>2153</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of medical virology; vaccine; emerging infectious diseases; journal of viral hepatitis; journal of clinical virology</td></tr><tr><td>Terms;</td><td>hepatitis e virus; hev; wild boar; inactivated hepatitis</td></tr></table>"	-0.6885	-0.2031	2	1
2154	2154	"<table><tr><td>Micro-level field;</td><td>2154</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>biotechnic & histochemistry; journal of histochemistry & cytochemistry; journal of histotechnology; applied immunohistochemistry & molecular morphology; analytical and quantitative cytopathology and histopathology</td></tr><tr><td>Terms;</td><td>laser capture microdissection; stereology; laser scanning cytometry; dna ploidy; antigen retrieval</td></tr></table>"	-0.8986	-0.1924	2	1
2158	2158	"<table><tr><td>Micro-level field;</td><td>2158</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>photochemistry and photobiology; journal of photochemistry and photobiology b-biology; proceedings of spie; photochemical & photobiological sciences; journal of geophysical research-atmospheres</td></tr><tr><td>Terms;</td><td>ultraviolet radiation; mycosporine; uv b; enhanced uv b radiation</td></tr></table>"	-0.257	-0.2856	4	1
1984	1984	"<table><tr><td>Micro-level field;</td><td>1984</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>proceedings of spie; journal of the american chemical society; plos one; journal of physical chemistry b; biophysical journal</td></tr><tr><td>Terms;</td><td>green fluorescent protein; biosensor; gfp; chromophore; protein protein interaction</td></tr></table>"	-0.4203	-0.3523	2	1
2021	2021	"<table><tr><td>Micro-level field;</td><td>2021</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of agricultural and food chemistry; carbohydrate polymers; food chemistry; british journal of nutrition; international journal of biological macromolecules</td></tr><tr><td>Terms;</td><td>beta galactosidase; fructan; jerusalem artichoke; fructosyltransferase; helianthus tuberosus l</td></tr></table>"	-0.4865	-0.3516	4	1
2025	2025	"<table><tr><td>Micro-level field;</td><td>2025</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of neurophysiology; experimental brain research; journal of neuroscience; journal of physiology-london; neuroscience</td></tr><tr><td>Terms;</td><td>motoneuron; lamprey; locomotion; cat; cutaneous silent period</td></tr></table>"	-0.6785	0.2243	2	1
2026	2026	"<table><tr><td>Micro-level field;</td><td>2026</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>magnetic resonance in medicine; inorganic chemistry; investigative radiology; dalton transactions; radiology</td></tr><tr><td>Terms;</td><td>nephrogenic systemic fibrosis; mri contrast agent; lanthanide; cest; iii</td></tr></table>"	-0.2814	-0.4597	2	1
2292	2292	"<table><tr><td>Micro-level field;</td><td>2292</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; journal of lipid research; biochimica et biophysica acta-molecular and cell biology of lipids; plos one; biochemical and biophysical research communications</td></tr><tr><td>Terms;</td><td>lipid droplet; cardiolipin; barth syndrome; saccharomyces cerevisiae; diacylglycerol acyltransferase</td></tr></table>"	-0.7668	-0.2129	2	1
2296	2296	"<table><tr><td>Micro-level field;</td><td>2296</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>hormones and behavior; psychoneuroendocrinology; personality and individual differences; neuroscience; plos one</td></tr><tr><td>Terms;</td><td>digit ratio; 2d 4d; memory; aggression; alzheimer</td></tr></table>"	-0.7156	0.1147	2	1
2303	2303	"<table><tr><td>Micro-level field;</td><td>2303</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; oncogene; plos one; biochemical and biophysical research communications; molecular and cellular biology</td></tr><tr><td>Terms;</td><td>shc; cbl; dasatinib; sh3 domain; slp</td></tr></table>"	-0.8565	-0.2354	2	1
2307	2307	"<table><tr><td>Micro-level field;</td><td>2307</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>pediatric blood & cancer; journal of pediatric hematology oncology; pediatric dermatology; american journal of dermatopathology; journal of dermatology</td></tr><tr><td>Terms;</td><td>langerhans cell histiocytosis; erdheim chester disease; rosai dorfman disease; juvenile xanthogranuloma; follicular dendritic cell sarcoma</td></tr></table>"	-0.9987	-0.1914	2	1
2478	2478	"<table><tr><td>Micro-level field;</td><td>2478</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of antimicrobial chemotherapy; aids; antimicrobial agents and chemotherapy; journal of virology; jaids-journal of acquired immune deficiency syndromes</td></tr><tr><td>Terms;</td><td>integrase; hepatoma; ledgf; integrase inhibitor; dolutegravir</td></tr></table>"	-0.7152	-0.2091	2	1
2479	2479	"<table><tr><td>Micro-level field;</td><td>2479</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>respiratory research; american journal of respiratory and critical care medicine; european respiratory journal; american journal of respiratory cell and molecular biology; american journal of physiology-lung cellular and molecular physiology</td></tr><tr><td>Terms;</td><td>cigarette smoke; tobacco smoke; human bronchial epithelial cell; epithelial mesenchymal transition; erdosteine</td></tr></table>"	-0.8327	-0.1795	2	1
2284	2284	"<table><tr><td>Micro-level field;</td><td>2284</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>physica a-statistical mechanics and its applications; physical review e; physics letters a; entropy; epl</td></tr><tr><td>Terms;</td><td>long range interaction; tsallis entropy; fisher information; nonextensive statistical mechanic; tsallis statistic</td></tr></table>"	1.0047	-0.1621	3	1
2286	2286	"<table><tr><td>Micro-level field;</td><td>2286</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>magnesium research; trace elements and electrolytes; biological trace element research; plos one; nutrients</td></tr><tr><td>Terms;</td><td>hypomagnesemia; magnesium; magnesium deficiency; magnesium supplementation; trpm7</td></tr></table>"	-0.7923	-0.0972	2	1
2375	2375	"<table><tr><td>Micro-level field;</td><td>2375</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>free radical biology and medicine; journal of bacteriology; journal of biological chemistry; plos one; antioxidants & redox signaling</td></tr><tr><td>Terms;</td><td>manganese superoxide dismutase; deinococcus radioduran; catalase; mnsod; catalase peroxidase</td></tr></table>"	-0.6307	-0.3024	2	1
2364	2364	"<table><tr><td>Micro-level field;</td><td>2364</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee conference on decision and control; proceedings of the american control conference; ifac papersonline; chinese control conference; automatica</td></tr><tr><td>Terms;</td><td>acrobot; underactuated mechanical system; plate system; wheeled inverted pendulum; port hamiltonian system</td></tr></table>"	0.8314	0.2778	5	1
2320	2320	"<table><tr><td>Micro-level field;</td><td>2320</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>biomaterials; tissue engineering part a; acta biomaterialia; journal of biomedical materials research part a; tissue engineering part c-methods</td></tr><tr><td>Terms;</td><td>decellularization; glycerol sebacate; trachea; small intestinal submucosa; tissue</td></tr></table>"	-0.8575	-0.1001	2	1
2338	2338	"<table><tr><td>Micro-level field;</td><td>2338</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>peptides; regulatory peptides; biochemical and biophysical research communications; journal of biological chemistry; biochemistry</td></tr><tr><td>Terms;</td><td>adrenomedullin; amylin; islet amyloid polypeptide; intermedin; calcitonin receptor</td></tr></table>"	-0.8094	-0.112	2	1
2345	2345	"<table><tr><td>Micro-level field;</td><td>2345</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>microelectronic engineering; proceedings of spie; journal of vacuum science & technology b; japanese journal of applied physics; journal of photopolymer science and technology</td></tr><tr><td>Terms;</td><td>nanoimprint lithography; nanoimprint; roll; step</td></tr></table>"	0.6966	-0.4763	3	1
2346	2346	"<table><tr><td>Micro-level field;</td><td>2346</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>tetrahedron letters; organic letters; journal of organic chemistry; tetrahedron; synlett</td></tr><tr><td>Terms;</td><td>n arylation; diaryl ether; indazole; c n cross coupling reaction; smiles rearrangement</td></tr></table>"	0.0248	-0.7207	3	1
2263	2263	"<table><tr><td>Micro-level field;</td><td>2263</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>energy policy; energy for sustainable development; renewable & sustainable energy reviews; renewable energy; energy research & social science</td></tr><tr><td>Terms;</td><td>indoor air pollution; rural electrification; solar home system; exposure; biomass fuel</td></tr></table>"	0.1419	0.3208	3	1
2264	2264	"<table><tr><td>Micro-level field;</td><td>2264</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>sensors and actuators b-chemical; proceedings of spie; analytical chemistry; analytica chimica acta; analyst</td></tr><tr><td>Terms;</td><td>oxygen; pressure sensitive paint; oxygen sensor; complex; organic solvent</td></tr></table>"	0.2989	-0.5774	3	1
2256	2256	"<table><tr><td>Micro-level field;</td><td>2256</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of bacteriology; molecular microbiology; proceedings of the national academy of sciences of the united states of america; journal of molecular biology; journal of biological chemistry</td></tr><tr><td>Terms;</td><td>myxococcus; bacterial flagellar motor; bacterial chemotaxi; chemotaxis; bdellovibrio</td></tr></table>"	-0.5308	-0.283	4	1
2267	2267	"<table><tr><td>Micro-level field;</td><td>2267</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>pediatric research; pediatric neurology; pediatrics; journal of child neurology; acta paediatrica</td></tr><tr><td>Terms;</td><td>therapeutic hypothermia; hypoxic ischemic encephalopathy; neonatal seizure; subcutaneous fat necrosis; neonatal hypoxia ischemia</td></tr></table>"	-0.8419	0.0544	2	1
2079	2079	"<table><tr><td>Micro-level field;</td><td>2079</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources;</td><td>plos one; sexually transmitted diseases; american journal of obstetrics and gynecology; sexually transmitted infections; journal of clinical microbiology</td></tr><tr><td>Terms;</td><td>bacterial vaginosis; vaginal microbiota; tritrichomonas foetus; trichomonas vaginali; gardnerella vaginali</td></tr></table>"	-0.6649	-0.1682	2	1
2228	2228	"<table><tr><td>Micro-level field;</td><td>2228</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources;</td><td>journal of virology; virology; vaccine; journal of general virology; plos one</td></tr><tr><td>Terms;</td><td>vaccinia virus; smallpox; smallpox vaccination; orf virus; lumpy skin disease virus</td></tr></table>"	-0.7046	-0.2238	2	1
2230	2230	"<table><tr><td>Micro-level field;</td><td>2230</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of polymer science part a-polymer chemistry; macromolecules; journal of applied polymer science; progress in organic coatings; polymer</td></tr><tr><td>Terms;</td><td>frontal polymerization; photoinitiator; 3d printing; epoxide; photoinitiated cationic polymerization</td></tr></table>"	0.3817	-0.5626	3	1
2225	2225	"<table><tr><td>Micro-level field;</td><td>2225</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>developmental biology; development; developmental dynamics; journal of hand surgery-american volume; plos one</td></tr><tr><td>Terms;</td><td>planarian; tricladida; platyhelminthe; nail patella syndrome; planarian regeneration</td></tr></table>"	-0.8199	-0.1585	2	1
2186	2186	"<table><tr><td>Micro-level field;</td><td>2186</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>rheumatology; journal of rheumatology; clinical rheumatology; arthritis & rheumatism-arthritis care & research; current opinion in rheumatology</td></tr><tr><td>Terms;</td><td>idiopathic inflammatory myopathy; juvenile dermatomyositis; polymyositis; inclusion body myositis; antisynthetase syndrome</td></tr></table>"	-0.9132	-0.1512	2	1
3170	3170	"<table><tr><td>Micro-level field;</td><td>3170</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>journal of engineering for gas turbines and power-transactions of the asme; international journal of turbo & jet-engines; applied energy; energy; energies</td></tr><tr><td>Terms;</td><td>gas turbine; simulation; aircraft engine; modeling; turbofan engine</td></tr></table>"	0.7934	0.2297	3	1
