id	label	x	y	cluster	weight
3542	3542	-0.8967	-0.2549	2	10
3544	3544	-0.0031	-0.7253	3	1
3548	3548	-0.8451	-0.0997	2	4
3550	3550	0.237	0.0076	4	33
3352	3352	-0.7397	0.1487	2	4
3353	3353	-0.318	-0.3185	4	3
3354	3354	0.8017	-0.2237	3	2
3355	3355	0.6464	-0.5802	3	6
3356	3356	-0.6058	-0.4119	2	1
3357	3357	1.1583	0.2082	5	2
3358	3358	-0.3244	-0.2172	4	1
3359	3359	0.0285	-0.7224	3	11
3365	3365	0.4766	0.2206	4	53
3366	3366	-0.4309	0.6673	1	3
3368	3368	-0.2442	0.9072	1	1
3371	3371	-0.2287	0.9177	1	24
3372	3372	-0.397	-0.1013	4	2
3374	3374	0.6659	0.2572	4	2
3375	3375	-0.2507	0.8811	1	1
3378	3378	-0.652	-0.0622	2	2
3382	3382	-0.7891	-0.2514	2	1
3385	3385	-0.1722	0.7699	1	5
3386	3386	0.8627	0.2155	5	1
3388	3388	-0.6324	-0.4135	2	27
3389	3389	0.1885	0.2182	1	1
3392	3392	0.388	-0.4436	3	3
3394	3394	-0.6921	0.1644	2	2
3396	3396	0.5775	0.6185	5	47
3399	3399	-0.5413	0.4169	2	1
3400	3400	-0.1879	0.8518	1	12
3401	3401	0.3167	0.6177	5	3
3402	3402	0.6629	0.4468	5	3
3403	3403	-0.3954	-0.3114	4	1
3404	3404	0.4046	-0.5306	3	1
3406	3406	-0.2465	-0.4776	3	8
3408	3408	0.9401	-0.362	3	1
3409	3409	-0.4701	-0.3954	4	3
3412	3412	-0.7977	0.1321	2	8
3414	3414	0.8561	0.5348	5	146
3415	3415	-0.918	0.0629	2	11
3416	3416	0.7331	0.1457	3	1
3417	3417	-0.884	-0.2451	2	2
3419	3419	0.7353	-0.1113	3	1
3423	3423	0.8313	0.0135	3	6
3424	3424	-0.2335	-0.2938	4	7
3425	3425	-0.2235	0.9107	1	3
3426	3426	-0.0927	-0.1369	4	1
3427	3427	-0.7494	-0.3612	2	1
3428	3428	-0.9814	-0.0487	2	2
3434	3434	0.1031	0.2559	4	10
3435	3435	1.2149	0.2347	5	1
3438	3438	0.569	0.6185	5	9
3440	3440	0.2369	-0.016	4	7
3452	3452	-0.7665	0.1377	2	3
3456	3456	-0.4437	-0.5623	3	4
3264	3264	0.7264	-0.5853	3	2
3267	3267	1.0314	0.1014	5	2
3269	3269	-0.1344	0.8368	1	3
3270	3270	0.4392	-0.3873	3	2
3271	3271	0.0048	0.7786	1	8
3274	3274	-0.5696	0.5315	2	1
3278	3278	-0.8006	-0.2574	2	1
3282	3282	-0.5683	0.5502	1	19
3284	3284	-0.4578	0.5436	1	3
3285	3285	0.9283	-0.4333	3	3
3286	3286	-0.1388	-0.5018	4	1
3287	3287	0.6769	-0.2335	3	9
3288	3288	-0.9343	0.1032	2	1
3289	3289	-0.9358	-0.0456	2	8
3290	3290	0.7456	-0.5658	3	9
3292	3292	0.6805	0.3746	3	4
3293	3293	0.767	0.5491	5	2
3299	3299	-0.8349	0.2274	2	11
3301	3301	0.061	-0.4991	2	5
3302	3302	-0.5114	-0.4211	2	10
3303	3303	0.0829	-0.7317	3	9
3304	3304	0.8499	0.5388	5	21
3305	3305	-0.5461	-0.2715	2	3
3306	3306	1.0863	0.2043	5	8
3307	3307	-0.1966	-0.1413	4	1
3308	3308	-0.5989	0.4587	2	88
3309	3309	-0.2575	-0.1737	4	5
3310	3310	-0.9511	-0.2007	2	12
3312	3312	0.6102	0.0911	5	7
3314	3314	-0.4882	0.0479	2	1
3319	3319	0.2494	0.4871	1	1
3320	3320	-0.8526	0.039	2	4
3322	3322	0.7966	-0.298	3	19
3323	3323	1.1556	0.2109	5	48
3324	3324	1.2577	-0.2072	3	28
3325	3325	-0.9263	0.1172	4	6
3327	3327	0.8323	0.1904	5	13
3328	3328	-0.1594	-0.1513	4	1
3336	3336	-0.2164	-0.1517	4	16
3337	3337	-0.9737	0.0893	2	1
3339	3339	0.7275	-0.3043	3	44
3341	3341	0.1027	-0.7182	3	43
3342	3342	0.0293	0.7622	5	2
3345	3345	0.3752	-0.6069	3	4
3346	3346	0.0095	-0.6579	3	2
3348	3348	-0.3398	-0.1887	4	1
3349	3349	-0.3039	0.7338	1	1
3350	3350	-0.8325	-0.0878	2	1
3361	3361	-0.7735	-0.1329	2	2
3362	3362	-0.1244	-0.1885	4	7
3163	3163	-0.7138	-0.2083	2	1
3165	3165	0.3727	0.1408	4	14
3173	3173	-0.1869	0.7606	1	5
3174	3174	-0.6249	-0.1896	2	17
3175	3175	-0.6206	-0.2315	2	13
3176	3176	0.7907	0.1899	3	1
3177	3177	-0.6749	-0.2699	2	14
3178	3178	0.2526	0.6187	3	35
3181	3181	0.7288	0.5919	5	1
3182	3182	-0.7772	0.0927	2	2
3189	3189	0.7748	-0.0905	3	9
3190	3190	0.8688	0.4923	5	9
3192	3192	0.0755	-0.1058	4	2
3193	3193	0.6966	0.6076	5	2
3197	3197	-0.5574	0.5157	2	7
3198	3198	0.7433	-0.5433	3	20
3199	3199	-0.2035	-0.3094	4	3
3200	3200	-0.9898	0.032	2	6
3202	3202	0.7726	0.559	5	1
3203	3203	-0.1565	0.4346	5	1
3204	3204	-0.1998	-0.1533	4	2
3205	3205	0.363	0.1508	4	17
3206	3206	0.6155	0.4888	5	1
3207	3207	0.444	0.4232	5	126
3208	3208	0.8322	-0.1236	3	7
3210	3210	-1.0328	-0.0325	2	5
3211	3211	0.6595	0.3601	3	3
3212	3212	0.4303	0.5544	1	4
3214	3214	-0.3557	-0.3139	4	79
3216	3216	-0.2185	0.8606	1	32
3217	3217	0.7537	-0.5899	3	9
3219	3219	0.801	0.565	5	1
3220	3220	-0.1472	0.7898	1	62
3224	3224	-0.2337	0.8942	1	8
3227	3227	0.6334	-0.574	3	40
3230	3230	1.1315	0.3075	5	4
3233	3233	0.4358	-0.1746	3	4
3235	3235	0.8495	0.2136	5	14
3236	3236	0.7155	0.4883	5	1
3239	3239	-0.2551	0.7818	1	21
3241	3241	0.5382	-0.5537	3	2
3242	3242	-0.8768	-0.228	2	3
3243	3243	-0.5757	0.5011	2	3
3244	3244	0.4424	0.5965	1	1
3245	3245	-0.8978	-0.1792	2	4
3246	3246	-0.5801	-0.2776	4	1
3247	3247	-0.995	0.0029	2	2
3248	3248	-0.3842	0.7415	1	16
3249	3249	0.4418	-0.5129	3	5
3250	3250	-0.7031	-0.3749	2	83
3251	3251	0.7898	0.457	5	8
3252	3252	-0.8958	0.0762	2	1
3253	3253	0.4657	-0.5192	3	24
3255	3255	-0.0228	0.5985	1	1
3256	3256	1.0904	0.0906	3	2
3258	3258	0.6252	-0.5441	3	1
3259	3259	0.7934	0.5676	5	8
3261	3261	-0.8781	-0.2386	2	2
3262	3262	0.0846	-0.5127	3	11
3068	3068	0.511	0.255	3	1
3070	3070	-0.2328	-0.1653	4	5
3072	3072	-0.8541	0.1999	2	9
3073	3073	-0.2964	-0.4588	3	4
3074	3074	0.9107	-0.5121	3	3
3075	3075	1.1737	0.1641	5	1
3076	3076	-0.3529	0.7068	1	143
3077	3077	-0.196	0.8321	1	1
3078	3078	-0.6375	-0.3519	2	8
3079	3079	0.4812	0.6464	5	3
3081	3081	-0.1051	0.7224	1	1
3082	3082	-0.6337	-0.4247	2	23
3083	3083	-0.6471	-0.389	2	10
3084	3084	-0.7415	-0.0614	2	1
3085	3085	-1.0178	-0.033	2	6
3086	3086	-0.1039	0.8004	1	2
3087	3087	0.9923	-0.0447	5	1
3089	3089	-0.6771	0.2005	2	14
3090	3090	-0.6105	-0.3797	4	9
3092	3092	0.8121	-0.3829	5	2
3093	3093	-0.2099	0.8424	1	7
3097	3097	0.7954	-0.4039	3	1
3098	3098	-0.6957	-0.2474	2	1
3099	3099	-1.0016	-0.1417	2	43
3100	3100	0.9002	-0.2035	3	1
3102	3102	-0.4989	0.5421	2	4
3103	3103	-0.6079	-0.3773	4	3
3104	3104	0.7782	-0.5617	3	105
3106	3106	0.231	0.3058	4	125
3108	3108	0.7011	-0.3928	3	15
3109	3109	-0.957	-0.1401	2	26
3110	3110	-0.8501	-0.2205	2	19
3113	3113	0.8355	0.2555	5	8
3114	3114	0.5475	-0.5138	3	44
3115	3115	0.6627	-0.5563	3	130
3116	3116	-0.2948	-0.2804	4	10
3117	3117	0.6596	-0.5388	3	1
3123	3123	-1.0243	-0.161	2	68
3124	3124	0.7778	0.5778	5	8
3126	3126	0.9375	-0.2502	3	1
3127	3127	-0.6367	-0.4069	3	1
3128	3128	0.7291	-0.2611	3	12
3129	3129	-0.5267	0.508	1	6
3130	3130	0.6884	-0.4685	3	2
3131	3131	0.8331	-0.4361	3	5
3132	3132	0.419	0.061	3	4
3133	3133	1.0215	0.3331	5	1
3136	3136	0.4311	-0.4695	3	19
3137	3137	-0.2274	-0.1242	4	33
3138	3138	0.9337	-0.4206	3	6
3139	3139	0.7313	-0.1011	3	1
3140	3140	-0.74	-0.2913	2	2
3142	3142	-0.781	-0.0298	2	8
3143	3143	-0.4112	0.6531	1	27
3144	3144	0.4943	-0.4424	3	2
3145	3145	-0.2442	-0.1789	4	6
3146	3146	0.9758	-0.3276	3	4
3147	3147	-0.2088	0.8756	1	132
3148	3148	1.1747	0.1947	5	29
3149	3149	1.1876	0.2124	5	7
3150	3150	-0.6771	-0.2138	2	8
3151	3151	0.7723	0.2351	5	1
3154	3154	-0.747	-0.2667	2	2
3155	3155	1.0243	-0.3515	3	2
3156	3156	0.0742	-0.7012	3	8
3158	3158	-0.1296	0.5212	5	2
3170	3170	0.7934	0.2297	3	1
2958	2958	0.7946	-0.5415	3	26
2960	2960	0.3818	-0.4686	3	42
2971	2971	0.7053	-0.4917	3	2
2973	2973	-0.5045	-0.2238	2	3
2975	2975	0.6145	-0.2845	3	2
2976	2976	-0.1946	0.8831	1	5
2977	2977	-0.9557	0.0762	2	7
2980	2980	0.1964	-0.5954	3	3
2982	2982	0.7498	0.6125	5	8
2983	2983	0.3261	0.3218	3	171
2986	2986	0.9817	-0.3499	3	1
2988	2988	-0.2592	0.8686	1	2
2992	2992	-0.1739	0.7381	1	10
2995	2995	-0.3137	-0.5685	3	9
2996	2996	0.7355	-0.3973	3	47
2997	2997	-0.8755	-0.2664	2	53
2998	2998	0.0287	0.5305	5	50
2999	2999	-0.9808	-0.1819	2	2
3000	3000	-0.9487	0.0992	2	25
3001	3001	0.5881	0.6499	5	79
3002	3002	-0.7801	-0.0825	2	6
3003	3003	-0.7891	-0.18	2	1
3005	3005	0.4322	-0.4575	3	15
3006	3006	0.4431	-0.4753	3	7
3007	3007	0.1047	-0.4867	3	1
3009	3009	0.3033	-0.6523	3	8
3012	3012	0.4081	-0.3574	3	12
3016	3016	-0.3072	-0.2194	4	1
3018	3018	0.8254	0.4666	5	89
3020	3020	-0.2245	0.9058	1	1
3022	3022	0.8184	0.5232	5	54
3023	3023	0.3151	-0.1064	4	1
3025	3025	-0.9415	-0.0127	2	5
3028	3028	-0.3784	0.6689	1	10
3030	3030	-0.2036	0.8398	1	73
3032	3032	0.6248	-0.5985	3	5
3033	3033	-0.8744	-0.202	2	4
3035	3035	-0.8404	0.0181	2	2
3037	3037	0.2868	-0.3993	3	1
3039	3039	0.6424	0.4549	5	6
3040	3040	0.5036	-0.676	3	1
3043	3043	-0.1207	-0.417	3	1
3045	3045	-0.9346	0.0132	2	81
3047	3047	-0.2209	0.9034	1	2
3048	3048	-0.8776	-0.1507	2	5
3049	3049	-0.0673	-0.1149	4	79
3050	3050	-0.7534	-0.1462	2	18
3051	3051	-0.7561	-0.1983	2	1
3052	3052	-0.8095	0.0304	2	3
3053	3053	-0.805	0.2239	2	3
3054	3054	-0.2961	0.754	1	29
3055	3055	-0.3866	0.595	1	1
3056	3056	-0.8273	-0.152	2	2
