id	label	description	x	y	cluster	weight
2101	2101	"<table><tr><td>Micro-level field;</td><td>2101</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>fertility and sterility; human reproduction; journal of assisted reproduction and genetics; journal of clinical oncology; reproductive biomedicine online</td></tr><tr><td>Terms;</td><td>pregnancy associated breast cancer; chemotherapy; human ovarian tissue; lymphoma; breast cancer</td></tr></table>"	-0.9227	-0.1253	2	1
2118	2118	"<table><tr><td>Micro-level field;</td><td>2118</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>acm transactions on graphics; journal of computational physics; computer graphics forum; computer methods in applied mechanics and engineering; computers & fluids</td></tr><tr><td>Terms;</td><td>sph; particle hydrodynamic; material point method; sph method; sph simulation</td></tr></table>"	0.7545	-0.0969	3	1
2120	2120	"<table><tr><td>Micro-level field;</td><td>2120</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>blood; molecular therapy; clinical cancer research; frontiers in immunology; journal of immunotherapy</td></tr><tr><td>Terms;</td><td>car t cell therapy; chimeric antigen receptor t cell therapy; cytokine induced killer cell; car</td></tr></table>"	-0.8858	-0.2222	2	1
2122	2122	"<table><tr><td>Micro-level field;</td><td>2122</td></tr><tr><td>Main fields;</td><td>Social sciences and humanities; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>public relations review; journal of public relations research; journal of contingencies and crisis management; lecture notes in computer science; journal of homeland security and emergency management</td></tr><tr><td>Terms;</td><td>public relation; crisis; crisis management; disaster; crisis communication</td></tr></table>"	0.0286	0.7464	1	1
2264	2264	"<table><tr><td>Micro-level field;</td><td>2264</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>sensors and actuators b-chemical; proceedings of spie; analytical chemistry; analytica chimica acta; analyst</td></tr><tr><td>Terms;</td><td>oxygen; pressure sensitive paint; oxygen sensor; complex; organic solvent</td></tr></table>"	0.2989	-0.5774	3	1
2277	2277	"<table><tr><td>Micro-level field;</td><td>2277</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>nonlinear dynamics; isa transactions; bulletin of the polish academy of sciences-technical sciences; lecture notes in electrical engineering; chinese control conference</td></tr><tr><td>Terms;</td><td>controller; fractional order controller; pid mu; stabilization; tuning</td></tr></table>"	0.8546	0.2595	5	1
2074	2074	"<table><tr><td>Micro-level field;</td><td>2074</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>materials science forum; acta materialia; journal of magnetism and magnetic materials; colloids and surfaces a-physicochemical and engineering aspects; computational materials science</td></tr><tr><td>Terms;</td><td>foam; foam fractionation; electrical steel; aqueous foam; silicon steel</td></tr></table>"	0.777	-0.3964	3	1
2076	2076	"<table><tr><td>Micro-level field;</td><td>2076</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Social sciences and humanities</td></tr><tr><td>Sources;</td><td>systems research and behavioral science; kybernetes; systemic practice and action research; system dynamics review; journal of the operational research society</td></tr><tr><td>Terms;</td><td>fuzzy cognitive map; system dynamic; viable system model; cybernetic; soft systems methodology</td></tr></table>"	0.1355	0.6691	5	1
2228	2228	"<table><tr><td>Micro-level field;</td><td>2228</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources;</td><td>journal of virology; virology; vaccine; journal of general virology; plos one</td></tr><tr><td>Terms;</td><td>vaccinia virus; smallpox; smallpox vaccination; orf virus; lumpy skin disease virus</td></tr></table>"	-0.7046	-0.2238	2	1
2284	2284	"<table><tr><td>Micro-level field;</td><td>2284</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>physica a-statistical mechanics and its applications; physical review e; physics letters a; entropy; epl</td></tr><tr><td>Terms;</td><td>long range interaction; tsallis entropy; fisher information; nonextensive statistical mechanic; tsallis statistic</td></tr></table>"	1.0047	-0.1621	3	1
2303	2303	"<table><tr><td>Micro-level field;</td><td>2303</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; oncogene; plos one; biochemical and biophysical research communications; molecular and cellular biology</td></tr><tr><td>Terms;</td><td>shc; cbl; dasatinib; sh3 domain; slp</td></tr></table>"	-0.8565	-0.2354	2	1
2468	2468	"<table><tr><td>Micro-level field;</td><td>2468</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of wind engineering and industrial aerodynamics; wind and structures; engineering structures; applied mechanics and materials; journal of bridge engineering</td></tr><tr><td>Terms;</td><td>galloping; submerged floating tunnel; vortex; flutter derivative; rain wind</td></tr></table>"	0.7853	-0.0752	3	1
2481	2481	"<table><tr><td>Micro-level field;</td><td>2481</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>reliability engineering & system safety; risk analysis; transportation research record; lecture notes in computer science; journal of infrastructure systems</td></tr><tr><td>Terms;</td><td>resilience; critical infrastructure; vulnerability; risk; interdependency</td></tr></table>"	0.5189	0.53	5	1
2202	2202	"<table><tr><td>Micro-level field;</td><td>2202</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>surface & coatings technology; materials science and engineering a-structural materials properties microstructure and processing; materials science forum; international journal of advanced manufacturing technology; advanced materials research</td></tr><tr><td>Terms;</td><td>shot; laser shock processing; surface nanocrystallization; shot peening; surface integrity</td></tr></table>"	0.789	-0.3884	3	1
2360	2360	"<table><tr><td>Micro-level field;</td><td>2360</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>food control; journal of food protection; british food journal; computers and electronics in agriculture; journal of environmental health</td></tr><tr><td>Terms;</td><td>traceability; food safety knowledge; rfid; food handler; attitude</td></tr></table>"	-0.0294	0.3917	4	1
2365	2365	"<table><tr><td>Micro-level field;</td><td>2365</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>free radical biology and medicine; antioxidants & redox signaling; journal of biological chemistry; plos one; arteriosclerosis thrombosis and vascular biology</td></tr><tr><td>Terms;</td><td>nox4; nadph oxidase; apocynin; phox; p47</td></tr></table>"	-0.8039	-0.1927	2	1
3261	3261	"<table><tr><td>Micro-level field;</td><td>3261</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>cytokine; journal of biological chemistry; biochemistry; journal of immunology; plos one</td></tr><tr><td>Terms;</td><td>macrophage migration inhibitory factor; mif; inhibitory factor; cd74; oxalocrotonate tautomerase</td></tr></table>"	-0.8781	-0.2386	2	1
3073	3073	"<table><tr><td>Micro-level field;</td><td>3073</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of the american chemical society; acs nano; chemical communications; nano letters; nanoscale</td></tr><tr><td>Terms;</td><td>self assembly; nanoparticle; protein cage; viral capsid; drug delivery</td></tr></table>"	-0.2964	-0.4588	3	1
3095	3095	"<table><tr><td>Micro-level field;</td><td>3095</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee transactions on broadcasting; ieee international symposium on broadband multimedia systems and broadcasting; ieee transactions on consumer electronics; ieee vehicular technology conference proceedings; lecture notes in computer science</td></tr><tr><td>Terms;</td><td>atsc; single frequency network; iptv; ldm; channel repeater</td></tr></table>"	0.8346	0.556	5	1
3063	3063	"<table><tr><td>Micro-level field;</td><td>3063</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee transactions on antennas and propagation; ieee antennas and propagation society international symposium; microwave and optical technology letters; ieee antennas and wireless propagation letters; electronics letters</td></tr><tr><td>Terms;</td><td>dielectric resonator antenna; solar cells; transparent antenna; conformal strip</td></tr></table>"	1.0323	-0.0613	5	1
2869	2869	"<table><tr><td>Micro-level field;</td><td>2869</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee industrial electronics society; materialwissenschaft und werkstofftechnik; annual ieee applied power electronics conference and exposition (apec); journal of materials processing technology; journal of materials engineering and performance</td></tr><tr><td>Terms;</td><td>steel; induction heating; effect; simulation; analysis</td></tr></table>"	0.8249	-0.2986	3	1
2880	2880	"<table><tr><td>Micro-level field;</td><td>2880</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee transactions on antennas and propagation; ieee antennas and propagation society international symposium; proceedings of the european conference on antennas and propagation; ieee antennas and wireless propagation letters; microwave and optical technology letters</td></tr><tr><td>Terms;</td><td>reflectarray; liquid crystal</td></tr></table>"	1.036	-0.0826	5	1
2888	2888	"<table><tr><td>Micro-level field;</td><td>2888</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee engineering in medicine and biology society conference proceedings; proceedings of annual international conference of the ieee engineering in medicine and biology society; computing in cardiology conference; ifmbe proceedings; computers in biology and medicine</td></tr><tr><td>Terms;</td><td>heart sound; lung sound; lung; respiratory sound; auscultation</td></tr></table>"	0.1811	0.3708	2	1
2899	2899	"<table><tr><td>Micro-level field;</td><td>2899</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>proceedings of the american control conference; journal of dynamic systems measurement and control-transactions of the asme; journal of vibration and control; applied mechanics and materials; chinese control conference</td></tr><tr><td>Terms;</td><td>overhead crane; crane; input; anti; bridge crane</td></tr></table>"	0.8303	0.2685	5	1
2923	2923	"<table><tr><td>Micro-level field;</td><td>2923</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of applied polymer science; polymer degradation and stability; industrial & engineering chemistry research; advanced materials research; polymer</td></tr><tr><td>Terms;</td><td>glycolysis; chemical recycling; pet waste; cutinase; depolymerization</td></tr></table>"	0.4221	-0.4987	3	1
2926	2926	"<table><tr><td>Micro-level field;</td><td>2926</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>lecture notes in computer science; ieee international conference on distributed computing systems; ieee transactions on knowledge and data engineering; communications in computer and information science; lecture notes in business information processing</td></tr><tr><td>Terms;</td><td>publish subscribe system; complex event processing; mobile ad hoc network; middleware; publish</td></tr></table>"	0.6934	0.6257	5	1
2935	2935	"<table><tr><td>Micro-level field;</td><td>2935</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>digital investigation; ifip advances in information and communication technology; lecture notes in computer science; communications in computer and information science; computers & security</td></tr><tr><td>Terms;</td><td>digital forensic; forensic analysis; forensic investigation</td></tr></table>"	0.7054	0.6155	5	1
2773	2773	"<table><tr><td>Micro-level field;</td><td>2773</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>environmental science & technology; science of the total environment; energy policy; extractive industries and society-an international journal; energy research & social science</td></tr><tr><td>Terms;</td><td>hydraulic fracturing; shale gas; shale gas development; unconventional oil; pennsylvania</td></tr></table>"	0.3004	-0.0115	4	1
2788	2788	"<table><tr><td>Micro-level field;</td><td>2788</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>experiments in fluids; measurement science and technology; proceedings of spie; journal of visualization; applied optics</td></tr><tr><td>Terms;</td><td>background; schlieren; particle tracking velocimetry; doppler global velocimetry; ptv</td></tr></table>"	0.7485	-0.141	3	1
2739	2739	"<table><tr><td>Micro-level field;</td><td>2739</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of cleaner production; procedia cirp; international journal of advanced manufacturing technology; cirp annals-manufacturing technology; procedia manufacturing</td></tr><tr><td>Terms;</td><td>energy consumption; ecodesign; energy; energy efficiency; environmental impact</td></tr></table>"	0.4761	0.4992	5	1
2750	2750	"<table><tr><td>Micro-level field;</td><td>2750</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of guidance control and dynamics; chinese control conference; ieee transactions on aerospace and electronic systems; aerospace science and technology; proceedings of the institution of mechanical engineers part g-journal of aerospace engineering</td></tr><tr><td>Terms;</td><td>missile; impact angle constraint; integrated guidance; maneuvering target; guidance law</td></tr></table>"	0.8331	0.2937	5	1
2764	2764	"<table><tr><td>Micro-level field;</td><td>2764</td></tr><tr><td>Main fields;</td><td>Social sciences and humanities; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>european journal of operational research; economics letters; journal of economic dynamics & control; energy economics; energy policy</td></tr><tr><td>Terms;</td><td>real options approach; power plant; economic policy uncertainty; r & d project</td></tr></table>"	0.1209	0.7166	1	1
2853	2853	"<table><tr><td>Micro-level field;</td><td>2853</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; plos one; arteriosclerosis thrombosis and vascular biology; biochemical and biophysical research communications; circulation research</td></tr><tr><td>Terms;</td><td>kruppel; factor; serum response factor; myocardin; klf4</td></tr></table>"	-0.8662	-0.203	2	1
2800	2800	"<table><tr><td>Micro-level field;</td><td>2800</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Social sciences and humanities</td></tr><tr><td>Sources;</td><td>jasss-the journal of artificial societies and social simulation; lecture notes in computer science; winter simulation conference proceedings; ecological modelling; environmental modelling & software</td></tr><tr><td>Terms;</td><td>simulation; individual; indonesia; model; effect</td></tr></table>"	0.1708	0.52	5	1
2817	2817	"<table><tr><td>Micro-level field;</td><td>2817</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>lecture notes in computer science; international federation for information processing; computer networks; computer communications; ieee symposium on computers and communications iscc</td></tr><tr><td>Terms;</td><td>active network; mobile agent; network management; programmable network; security</td></tr></table>"	0.7308	0.6183	5	1
2835	2835	"<table><tr><td>Micro-level field;</td><td>2835</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee transactions on instrumentation and measurement; 2018 conference on precision electromagnetic measurements (cpem 2018); 2016 conference on precision electromagnetic measurements (cpem 2016); 2010 conference on precision electromagnetic measurements cpem; 2008 conference on precision electromagnetic measurements digest</td></tr><tr><td>Terms;</td><td>calibration; khz; programmable josephson voltage standard; rogowski coil; johnson noise</td></tr></table>"	0.9669	-0.1047	3	1
2843	2843	"<table><tr><td>Micro-level field;</td><td>2843</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>ultrasound in obstetrics & gynecology; prenatal diagnosis; american journal of medical genetics part a; pediatric radiology; childs nervous system</td></tr><tr><td>Terms;</td><td>aicardi syndrome; fetal mri; corpus callosum; optic nerve hypoplasia; agenesis</td></tr></table>"	-0.9306	0.066	2	1
3617	3617	"<table><tr><td>Micro-level field;</td><td>3617</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>proceedings of spie; ieee sensors journal; sensors; lecture notes in computer science; ieee sensors</td></tr><tr><td>Terms;</td><td>pyroelectric infrared sensor; loose part; pir sensor; footstep detection; vehicle classification</td></tr></table>"	0.7461	0.4658	5	1
3380	3380	"<table><tr><td>Micro-level field;</td><td>3380</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>annals of botany; phytotaxa; plos one; etudes theologiques et religieuses; journal of experimental botany</td></tr><tr><td>Terms;</td><td>lentibulariaceae; carnivorous plant; plant; utricularia; droseraceae</td></tr></table>"	-0.2868	-0.2906	4	1
3464	3464	"<table><tr><td>Micro-level field;</td><td>3464</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>aiaa journal; journal of aircraft; aerospace science and technology; journal of computational physics; optimization methods & software</td></tr><tr><td>Terms;</td><td>automatic differentiation; aerodynamic shape optimization; continuous adjoint method; discrete adjoint approach; source transformation</td></tr></table>"	0.7994	-0.0421	3	1
3484	3484	"<table><tr><td>Micro-level field;</td><td>3484</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of the audio engineering society; ieee journal of solid-state circuits; ieee international symposium on circuits and systems; ieee power electronics specialists conference records; ieee transactions on magnetics</td></tr><tr><td>Terms;</td><td>class d audio amplifier; class d; loudspeaker; mobile phone; balanced armature receiver</td></tr></table>"	0.9338	0.0077	5	1
3521	3521	"<table><tr><td>Micro-level field;</td><td>3521</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>iop conference series-materials science and engineering; advances in intelligent systems and computing; lecture notes in computer science; engineering failure analysis; matec web of conferences</td></tr><tr><td>Terms;</td><td>bucket wheel excavator; hybrid approach; vibration; mechatronic system; scheduling</td></tr></table>"	0.5629	0.5284	5	1
3342	3342	"<table><tr><td>Micro-level field;</td><td>3342</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Social sciences and humanities</td></tr><tr><td>Sources;</td><td>lecture notes in computer science; information technology for development; ifip advances in information and communication technology; information development; electronic library</td></tr><tr><td>Terms;</td><td>tanzania; sub saharan africa; uganda; rural india; farmer</td></tr></table>"	0.0293	0.7622	5	1
3417	3417	"<table><tr><td>Micro-level field;</td><td>3417</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; biochemical and biophysical research communications; plos one; oncotarget; blood</td></tr><tr><td>Terms;</td><td>tetraspanin; cd9; cd151; integrin; cd82</td></tr></table>"	-0.884	-0.2451	2	1
3434	3434	"<table><tr><td>Micro-level field;</td><td>3434</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>journal of environmental protection and ecology; international multidisciplinary scientific geoconference-sgem; aip conference proceedings; fresenius environmental bulletin; journal of food agriculture & environment</td></tr><tr><td>Terms;</td><td>greece; turkey; case; contribution; sustainable development</td></tr></table>"	0.1031	0.2559	4	1
3436	3436	"<table><tr><td>Micro-level field;</td><td>3436</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Social sciences and humanities</td></tr><tr><td>Sources;</td><td>problemy ekorozwoju; rocznik ochrona srodowiska; sylwan; gospodarka surowcami mineralnymi-mineral resources management; economic science for rural development</td></tr><tr><td>Terms;</td><td>sustainable development; poland; example; context; light</td></tr></table>"	0.1476	0.4979	4	1
3451	3451	"<table><tr><td>Micro-level field;</td><td>3451</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of physical chemistry c; journal of physical chemistry letters; journal of the american chemical society; journal of chemical physics; physical chemistry chemical physics</td></tr><tr><td>Terms;</td><td>singlet fission; photon upconversion; triplet triplet annihilation upconversion; fission</td></tr></table>"	0.4719	-0.6582	3	1
3820	3820	"<table><tr><td>Micro-level field;</td><td>3820</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>international scientific conference on electric power engineering; przeglad elektrotechniczny; proceedings of the 9th international scientific symposium on electrical power engineering (elektroenergetika 2017); proceedings of the 10th international scientific symposium on electrical power engineering (elektroenergetika 2019); proceedings of the 8th international scientific symposium on electrical power engineering (elektroenergetika 2015)</td></tr><tr><td>Terms;</td><td>distribution network; power system; photovoltaic power plant; electromagnetic field; reliability</td></tr></table>"	0.8299	0.2266	5	1
3661	3661	"<table><tr><td>Micro-level field;</td><td>3661</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>heterocycles; tetrahedron letters; european journal of organic chemistry; tetrahedron; journal of organic chemistry</td></tr><tr><td>Terms;</td><td>azulene; reaction; redox behavior; cycloaddition; tetracyanoethylene</td></tr></table>"	0.3065	-0.6999	3	1
3670	3670	"<table><tr><td>Micro-level field;</td><td>3670</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>plos one; scientific reports; international journal of cardiology; clinical chemistry; journal of biological chemistry</td></tr><tr><td>Terms;</td><td>growth differentiation factor; macrophage inhibitory cytokine; gdf; nag; mic</td></tr></table>"	-0.9326	-0.2126	2	1
3758	3758	"<table><tr><td>Micro-level field;</td><td>3758</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee conference on decision and control; ieice transactions on fundamentals of electronics communications and computer sciences; ieee transactions on circuits and systems i-regular papers; automatica; international journal of circuit theory and applications</td></tr><tr><td>Terms;</td><td>nonlinear circuit; dc solution; piecewise linear resistive circuit; transistor circuit; hybrid system identification</td></tr></table>"	0.8338	0.3024	5	1
4105	4105	"<table><tr><td>Micro-level field;</td><td>4105</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>elektronika ir elektrotechnika; electrical and control technologies; przeglad elektrotechniczny; international conference on electromagnetic disturbances; rocznik ochrona srodowiska</td></tr><tr><td>Terms;</td><td>residual current device; investigation; tripping; magnetic field; circuit</td></tr></table>"	0.8397	0.2347	5	1
1881	1881	"<table><tr><td>Micro-level field;</td><td>1881</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>lecture notes in computer science; international journal of approximate reasoning; fuzzy sets and systems; information sciences; international journal of uncertainty fuzziness and knowledge-based systems</td></tr><tr><td>Terms;</td><td>belief function; belief rule; evidence theory; dempster shafer theory; imprecise probability</td></tr></table>"	0.5691	0.5155	5	1
1882	1882	"<table><tr><td>Micro-level field;</td><td>1882</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; biological chemistry; bioorganic & medicinal chemistry letters; plos one; biochemical and biophysical research communications</td></tr><tr><td>Terms;</td><td>calpain; cathepsin b; cysteine protease; cystatin c; bromelain</td></tr></table>"	-0.7857	-0.2324	2	1
1287	1287	"<table><tr><td>Micro-level field;</td><td>1287</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>ultrasonics sonochemistry; journal of fluids engineering-transactions of the asme; aip advances; journal of physics conference series; ocean engineering</td></tr><tr><td>Terms;</td><td>hydrodynamic cavitation; cavitation erosion; hydrofoil; sonoluminescence; aqueous solution</td></tr></table>"	0.5829	-0.343	3	1
3891	3891	"<table><tr><td>Micro-level field;</td><td>3891</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>lecture notes in management science; journal of intelligent & fuzzy systems; 2016 international conference on engineering & mis (icemis); 2017 international conference on engineering & mis (icemis); cluster computing-the journal of networks software tools and applications</td></tr><tr><td>Terms;</td><td>hospital information system; similarity; intrusion detection; clustering; approach</td></tr></table>"	0.6112	0.5775	5	1
1362	1362	"<table><tr><td>Micro-level field;</td><td>1362</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Social sciences and humanities</td></tr><tr><td>Sources;</td><td>neurobiology of learning and memory; learning & memory; journal of neuroscience; behavioural brain research; journal of experimental psychology-animal behavioral processes</td></tr><tr><td>Terms;</td><td>fear extinction; reconsolidation; pavlovian fear conditioning; lateral amygdala; return</td></tr></table>"	-0.6401	0.198	2	1
1379	1379	"<table><tr><td>Micro-level field;</td><td>1379</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>textile research journal; journal of the textile institute; fibres & textiles in eastern europe; indian journal of fibre & textile research; fibers and polymers</td></tr><tr><td>Terms;</td><td>yarn; ring; rotor; heat; air permeability</td></tr></table>"	0.5232	-0.2495	3	1
1380	1380	"<table><tr><td>Micro-level field;</td><td>1380</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>proceedings of spie; analyst; applied spectroscopy; journal of raman spectroscopy; analytical chemistry</td></tr><tr><td>Terms;</td><td>cell; raman microspectroscopy; tissue; synchrotron; breast cancer</td></tr></table>"	-0.0795	-0.3664	3	1
1189	1189	"<table><tr><td>Micro-level field;</td><td>1189</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>chemico-biological interactions; european journal of medicinal chemistry; bioorganic & medicinal chemistry; bioorganic & medicinal chemistry letters; journal of medicinal chemistry</td></tr><tr><td>Terms;</td><td>alzheimer; acetylcholinesterase; huperzine; disease; design</td></tr></table>"	-0.6156	-0.3275	2	1
1194	1194	"<table><tr><td>Micro-level field;</td><td>1194</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>ieee international symposium on geoscience and remote sensing igarss; ieee transactions on geoscience and remote sensing; remote sensing; remote sensing of environment; ieee journal of selected topics in applied earth observations and remote sensing</td></tr><tr><td>Terms;</td><td>smos; soil moisture retrieval; l band; smap; radarsat</td></tr></table>"	0.3084	0.0278	4	1
1197	1197	"<table><tr><td>Micro-level field;</td><td>1197</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>plastic and reconstructive surgery; dermatologic surgery; aesthetic plastic surgery; ophthalmic plastic and reconstructive surgery; aesthetic surgery journal</td></tr><tr><td>Terms;</td><td>hyaluronic acid; facial rejuvenation; filler; dermal filler; botulinum toxin type</td></tr></table>"	-0.9629	0.0054	2	1
1204	1204	"<table><tr><td>Micro-level field;</td><td>1204</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; plos one; glycobiology; matrix biology; biochemical and biophysical research communications</td></tr><tr><td>Terms;</td><td>heparanase; syndecan; glypican; decorin; proteoglycan</td></tr></table>"	-0.8607	-0.181	2	1
1206	1206	"<table><tr><td>Micro-level field;</td><td>1206</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Life and earth sciences</td></tr><tr><td>Sources;</td><td>energy procedia; international journal of greenhouse gas control; geochimica et cosmochimica acta; chemical geology; applied geochemistry</td></tr><tr><td>Terms;</td><td>carbonation; co2 leakage; saline aquifer; geological storage; dissolution rate</td></tr></table>"	0.4842	-0.2467	3	1
1207	1207	"<table><tr><td>Micro-level field;</td><td>1207</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>journal of geophysical research-oceans; geophysical research letters; journal of climate; cold regions science and technology; annals of glaciology</td></tr><tr><td>Terms;</td><td>chukchi sea; arctic sea ice; sea ice thickness; beaufort sea; ice load</td></tr></table>"	0.2996	0.0096	4	1
1222	1222	"<table><tr><td>Micro-level field;</td><td>1222</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Life and earth sciences</td></tr><tr><td>Sources;</td><td>ieee international symposium on geoscience and remote sensing igarss; proceedings of spie; ieee radar conference; ieee transactions on geoscience and remote sensing; ieee geoscience and remote sensing letters</td></tr><tr><td>Terms;</td><td>bistatic sar; sar target recognition; sar atr; isar imaging; geosynchronous sar</td></tr></table>"	0.7851	0.3916	5	1
