label	sublabel	description	x	y	cluster	weight
"bi2sr2cacu2o8delta; cuprate superconductor; cuprate; underdoped cuprate; high t c cuprate"	930	"<table><tr><td>Micro-level field;</td><td>22</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>physica c-superconductivity and its applications; physical review b; superconductor science & technology; physical review letters; ieee transactions on applied superconductivity</td></tr><tr><td>Terms;</td><td>bi2sr2cacu2o8delta; cuprate superconductor; cuprate; underdoped cuprate; high t c cuprate</td></tr></table>"	0.8837	-0.4987	3	930
"lithium niobate; linbo3; waveguide; linbo3 crystal; proton"	928	"<table><tr><td>Micro-level field;</td><td>826</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>proceedings of spie; optics letters; optics express; applied physics letters; applied physics b-lasers and optics</td></tr><tr><td>Terms;</td><td>lithium niobate; linbo3; waveguide; linbo3 crystal; proton</td></tr></table>"	0.9033	-0.4284	3	928
"fractal analysis; random walk; walk; random sequential adsorption; diffusion"	915	"<table><tr><td>Micro-level field;</td><td>598</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>physical review e; physica a-statistical mechanics and its applications; journal of statistical physics; physical review letters; journal of statistical mechanics-theory and experiment</td></tr><tr><td>Terms;</td><td>fractal analysis; random walk; walk; random sequential adsorption; diffusion</td></tr></table>"	0.7927	-0.1313	3	915
"aminolysis; pyrazolyl; borate ligand; borate; alpha effect"	911	"<table><tr><td>Micro-level field;</td><td>1947</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>inorganic chemistry; bulletin of the korean chemical society; inorganica chimica acta; journal of the american chemical society; dalton transactions</td></tr><tr><td>Terms;</td><td>aminolysis; pyrazolyl; borate ligand; borate; alpha effect</td></tr></table>"	0.1697	-0.6647	3	911
"naxcoo2; ceramic; center dot yh; misfit; triangular lattice"	907	"<table><tr><td>Micro-level field;</td><td>2573</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>physical review b; journal of alloys and compounds; journal of applied physics; journal of electronic materials; applied physics letters</td></tr><tr><td>Terms;</td><td>naxcoo2; ceramic; center dot yh; misfit; triangular lattice</td></tr></table>"	0.8066	-0.533	3	907
"nanoporous gold; dealloying; selective dissolution"	906	"<table><tr><td>Micro-level field;</td><td>3216</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>scripta materialia; acta materialia; materials letters; journal of the electrochemical society; journal of physical chemistry c</td></tr><tr><td>Terms;</td><td>nanoporous gold; dealloying; selective dissolution</td></tr></table>"	0.6294	-0.5403	3	906
"coherent phonon; resonant ultrasound spectroscopy; picosecond ultrasonic; bismuth; gaas"	902	"<table><tr><td>Micro-level field;</td><td>3030</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>physical review b; applied physics letters; proceedings of spie; journal of applied physics; physical review letters</td></tr><tr><td>Terms;</td><td>coherent phonon; resonant ultrasound spectroscopy; picosecond ultrasonic; bismuth; gaas</td></tr></table>"	0.8706	-0.4805	3	902
"thiazolidinone; oxadiazole; thiosemicarbazide; thiadiazole derivative; triazolo34"	897	"<table><tr><td>Micro-level field;</td><td>829</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>indian journal of heterocyclic chemistry; european journal of medicinal chemistry; journal of heterocyclic chemistry; indian journal of chemistry section b-organic chemistry including medicinal chemistry; acta crystallographica section e-crystallographic communications</td></tr><tr><td>Terms;</td><td>thiazolidinone; oxadiazole; thiosemicarbazide; thiadiazole derivative; triazolo34</td></tr></table>"	0.0061	-0.7265	3	897
"superionic conductor; agbr; magnetoresistance; cubr; agcl"	895	"<table><tr><td>Micro-level field;</td><td>2437</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>solid state ionics; crystallography reports; physical review b; journal of physics-condensed matter; russian journal of electrochemistry</td></tr><tr><td>Terms;</td><td>superionic conductor; agbr; magnetoresistance; cubr; agcl</td></tr></table>"	0.7282	-0.5498	3	895
"interfacial reaction; solder joint; free solder; sn ag cu; electromigration"	873	"<table><tr><td>Micro-level field;</td><td>425</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>journal of electronic materials; electronic components and technology conference; microelectronics reliability; journal of materials science-materials in electronics; journal of alloys and compounds</td></tr><tr><td>Terms;</td><td>interfacial reaction; solder joint; free solder; sn ag cu; electromigration</td></tr></table>"	0.8183	-0.3674	3	873
"bio oil; hydrothermal liquefaction; catalytic fast pyrolysis; bio oil production; torrefaction"	864	"<table><tr><td>Micro-level field;</td><td>313</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>energy & fuels; bioresource technology; fuel; journal of analytical and applied pyrolysis; fuel processing technology</td></tr><tr><td>Terms;</td><td>bio oil; hydrothermal liquefaction; catalytic fast pyrolysis; bio oil production; torrefaction</td></tr></table>"	0.48	-0.3825	3	864
"beta peptide; helix; foldamer; peptoid; conformational analysis"	844	"<table><tr><td>Micro-level field;</td><td>1925</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of the american chemical society; journal of organic chemistry; organic letters; chemical communications; tetrahedron letters</td></tr><tr><td>Terms;</td><td>beta peptide; helix; foldamer; peptoid; conformational analysis</td></tr></table>"	0.0055	-0.683	3	844
"raman microspectroscopy; cell; synchrotron; surface; raman scattering"	821	"<table><tr><td>Micro-level field;</td><td>1290</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>proceedings of spie; analyst; applied spectroscopy; analytical chemistry; journal of raman spectroscopy</td></tr><tr><td>Terms;</td><td>raman microspectroscopy; cell; synchrotron; surface; raman scattering</td></tr></table>"	0.0589	-0.3809	3	821
"cyanidin; blueberry; chocolate; anthocyanins; purple sweet potato"	800	"<table><tr><td>Micro-level field;</td><td>527</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources;</td><td>journal of agricultural and food chemistry; food chemistry; acta horticulturae; journal of functional foods; molecular nutrition & food research</td></tr><tr><td>Terms;</td><td>cyanidin; blueberry; chocolate; anthocyanins; purple sweet potato</td></tr></table>"	-0.5663	-0.3929	2	800
"deposition; surface roughness; optical coating; coating; ion beam"	782	"<table><tr><td>Micro-level field;</td><td>2685</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>proceedings of spie; applied optics; optics express; thin solid films; journal of optical technology</td></tr><tr><td>Terms;</td><td>deposition; surface roughness; optical coating; coating; ion beam</td></tr></table>"	0.8647	-0.4078	3	782
"double beta decay; liquid xenon; cuore; nemo; bolometer"	778	"<table><tr><td>Micro-level field;</td><td>1522</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>nuclear instruments & methods in physics research section a-accelerators spectrometers detectors and associated equipment; physical review d; aip conference proceedings; journal of physics conference series; journal of instrumentation</td></tr><tr><td>Terms;</td><td>double beta decay; liquid xenon; cuore; nemo; bolometer</td></tr></table>"	1.2905	-0.262	3	778
"direct asymmetric aldol reaction; samarium diiodide; aldol reaction; asymmetric michael addition; spongistatin"	775	"<table><tr><td>Micro-level field;</td><td>2</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>tetrahedron letters; journal of organic chemistry; organic letters; tetrahedron; synlett</td></tr><tr><td>Terms;</td><td>direct asymmetric aldol reaction; samarium diiodide; aldol reaction; asymmetric michael addition; spongistatin</td></tr></table>"	0.0226	-0.7308	3	775
"nm vcsel; semiconductor ring laser; vertical external cavity surface; vcsel array; transistor laser"	773	"<table><tr><td>Micro-level field;</td><td>204</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>proceedings of spie; ieee photonics technology letters; ieee journal of quantum electronics; optics express; electronics letters</td></tr><tr><td>Terms;</td><td>nm vcsel; semiconductor ring laser; vertical external cavity surface; vcsel array; transistor laser</td></tr></table>"	0.9483	-0.3448	3	773
"metastable zone width; population balance equation; moment; crystal size distribution; batch crystallization"	770	"<table><tr><td>Micro-level field;</td><td>2227</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>chemical engineering science; crystal growth & design; industrial & engineering chemistry research; journal of crystal growth; aiche journal</td></tr><tr><td>Terms;</td><td>metastable zone width; population balance equation; moment; crystal size distribution; batch crystallization</td></tr></table>"	0.4427	-0.4227	3	770
"complex permittivity; binary mixture; dielectric relaxation study; material; detection"	753	"<table><tr><td>Micro-level field;</td><td>1964</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee transactions on microwave theory and techniques; ieee transactions on instrumentation and measurement; ieee mtt-s international microwave symposium; journal of molecular liquids; microwave and optical technology letters</td></tr><tr><td>Terms;</td><td>complex permittivity; binary mixture; dielectric relaxation study; material; detection</td></tr></table>"	0.8439	-0.2737	3	753
"n formylation; liquid organic hydrogen carrier; transamidation; hydrogen storage; direct reductive amination"	746	"<table><tr><td>Micro-level field;</td><td>2026</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>tetrahedron letters; organic letters; chemical communications; angewandte chemie-international edition; journal of organic chemistry</td></tr><tr><td>Terms;</td><td>n formylation; liquid organic hydrogen carrier; transamidation; hydrogen storage; direct reductive amination</td></tr></table>"	0.0432	-0.7291	3	746
"freeze casting; cordierite; porous sic ceramic; wood; woodceramic"	745	"<table><tr><td>Micro-level field;</td><td>1835</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>ceramics international; journal of the european ceramic society; journal of the american ceramic society; key engineering materials; advanced materials research</td></tr><tr><td>Terms;</td><td>freeze casting; cordierite; porous sic ceramic; wood; woodceramic</td></tr></table>"	0.6757	-0.4703	3	745
"conductivity; rheological behavior; direct absorption solar collector; viscosity; ethylene glycol"	745	"<table><tr><td>Micro-level field;</td><td>1441</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>international journal of heat and mass transfer; international communications in heat and mass transfer; applied thermal engineering; journal of thermal analysis and calorimetry; heat and mass transfer</td></tr><tr><td>Terms;</td><td>conductivity; rheological behavior; direct absorption solar collector; viscosity; ethylene glycol</td></tr></table>"	0.7188	-0.2293	3	745
"light emission; luminescence; electromagnetic radiation; electron emission characteristic; nanocrystalline porous silicon"	742	"<table><tr><td>Micro-level field;</td><td>3550</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>applied physics letters; japanese journal of applied physics; journal of vacuum science & technology b; physical review b; physical review letters</td></tr><tr><td>Terms;</td><td>light emission; luminescence; electromagnetic radiation; electron emission characteristic; nanocrystalline porous silicon</td></tr></table>"	0.7261	-0.5369	3	742
"thermal comfort; model predictive control; hvac system; indoor air quality; fault detection"	736	"<table><tr><td>Micro-level field;</td><td>146</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>energy and buildings; building and environment; energy procedia; applied energy; ashrae transactions</td></tr><tr><td>Terms;</td><td>thermal comfort; model predictive control; hvac system; indoor air quality; fault detection</td></tr></table>"	0.5679	0.1291	3	736
"piezoelectric composite; piezoresistivity; electrical resistance measurement; carbon nanotube; graphene oxide"	733	"<table><tr><td>Micro-level field;</td><td>2936</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>construction and building materials; proceedings of spie; advanced materials research; smart materials and structures; composite structures</td></tr><tr><td>Terms;</td><td>piezoelectric composite; piezoresistivity; electrical resistance measurement; carbon nanotube; graphene oxide</td></tr></table>"	0.7465	-0.2059	3	733
"hydrazine; isoniazid; rifampicin; hydrazine detection; unsymmetrical dimethylhydrazine"	709	"<table><tr><td>Micro-level field;</td><td>2881</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>electrochimica acta; journal of electroanalytical chemistry; sensors and actuators b-chemical; electroanalysis; rsc advances</td></tr><tr><td>Terms;</td><td>hydrazine; isoniazid; rifampicin; hydrazine detection; unsymmetrical dimethylhydrazine</td></tr></table>"	0.3637	-0.5861	3	709
"co2; microcellular foaming; supercritical co2; cell morphology; carbon dioxide"	690	"<table><tr><td>Micro-level field;</td><td>2654</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of cellular plastics; journal of applied polymer science; journal of supercritical fluids; polymer engineering and science; cellular polymers</td></tr><tr><td>Terms;</td><td>co2; microcellular foaming; supercritical co2; cell morphology; carbon dioxide</td></tr></table>"	0.5169	-0.4663	3	690
"uranium; lanthanide; neodymium; ytterbium; intramolecular hydroamination"	688	"<table><tr><td>Micro-level field;</td><td>1491</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>organometallics; dalton transactions; inorganic chemistry; journal of the american chemical society; journal of organometallic chemistry</td></tr><tr><td>Terms;</td><td>uranium; lanthanide; neodymium; ytterbium; intramolecular hydroamination</td></tr></table>"	0.258	-0.6841	3	688
"thermal barrier coating; cold spray; zirconia; yttria; atmospheric plasma"	688	"<table><tr><td>Micro-level field;</td><td>800</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>surface & coatings technology; journal of thermal spray technology; ceramics international; journal of the european ceramic society; materials science and engineering a-structural materials properties microstructure and processing</td></tr><tr><td>Terms;</td><td>thermal barrier coating; cold spray; zirconia; yttria; atmospheric plasma</td></tr></table>"	0.7966	-0.4044	3	688
"metallic object; chipless rfid tag; rfid tag antenna; uhf rfid application; metallic surface"	683	"<table><tr><td>Micro-level field;</td><td>2274</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee antennas and propagation society international symposium; ieee transactions on antennas and propagation; ieee antennas and wireless propagation letters; microwave and optical technology letters; ieee sensors journal</td></tr><tr><td>Terms;</td><td>metallic object; chipless rfid tag; rfid tag antenna; uhf rfid application; metallic surface</td></tr></table>"	0.9657	0.0356	5	683
"photonic generation; optoelectronic oscillator; microwave signal; radio; fiber system"	676	"<table><tr><td>Micro-level field;</td><td>873</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee photonics technology letters; proceedings of spie; journal of lightwave technology; optics express; optics letters</td></tr><tr><td>Terms;</td><td>photonic generation; optoelectronic oscillator; microwave signal; radio; fiber system</td></tr></table>"	0.978	-0.2838	3	676
"polyethylene; silicone rubber; vacuum; composite insulator; polymer"	676	"<table><tr><td>Micro-level field;</td><td>907</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>ieee transactions on dielectrics and electrical insulation; conference on electrical insulation and dielectric phenomena annual report; ieee international conference on solid dielectrics-icsd; international conference on high voltage engineering and application; journal of physics d-applied physics</td></tr><tr><td>Terms;</td><td>polyethylene; silicone rubber; vacuum; composite insulator; polymer</td></tr></table>"	0.7437	-0.3143	5	676
"donor acceptor cyclopropane; carbonyl ylide; asymmetric cyclopropanation; aziridination; diazoacetate"	675	"<table><tr><td>Micro-level field;</td><td>1338</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>organic letters; journal of organic chemistry; tetrahedron letters; angewandte chemie-international edition; journal of the american chemical society</td></tr><tr><td>Terms;</td><td>donor acceptor cyclopropane; carbonyl ylide; asymmetric cyclopropanation; aziridination; diazoacetate</td></tr></table>"	0.0244	-0.732	3	675
"hydroformylation; aminocarbonylation; triaza; phosphaadamantane; pta"	672	"<table><tr><td>Micro-level field;</td><td>2142</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of molecular catalysis a-chemical; tetrahedron letters; organic letters; organometallics; advanced synthesis & catalysis</td></tr><tr><td>Terms;</td><td>hydroformylation; aminocarbonylation; triaza; phosphaadamantane; pta</td></tr></table>"	0.0417	-0.7303	3	672
"electroosmotic flow; continuous flow synthesis; micromixer; flow chemistry; mixing performance"	667	"<table><tr><td>Micro-level field;</td><td>1667</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>organic process research & development; chemical engineering journal; microfluidics and nanofluidics; chemical engineering science; lab on a chip</td></tr><tr><td>Terms;</td><td>electroosmotic flow; continuous flow synthesis; micromixer; flow chemistry; mixing performance</td></tr></table>"	0.4281	-0.4527	3	667
"single image super resolution; face hallucination; super resolution reconstruction; image interpolation"	648	"<table><tr><td>Micro-level field;</td><td>1523</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>proceedings of spie; ieee international conference on image processing icip; lecture notes in computer science; ieee transactions on image processing; international conference on acoustics speech and signal processing icassp</td></tr><tr><td>Terms;</td><td>single image super resolution; face hallucination; super resolution reconstruction; image interpolation</td></tr></table>"	0.6592	0.4231	5	648
"rf mems switch; micromirror; pull; electrostatic actuator; squeeze film damping"	641	"<table><tr><td>Micro-level field;</td><td>636</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>proceedings of spie; journal of micromechanics and microengineering; journal of microelectromechanical systems; sensors and actuators a-physical; proceedings ieee micro electro mechanical systems</td></tr><tr><td>Terms;</td><td>rf mems switch; micromirror; pull; electrostatic actuator; squeeze film damping</td></tr></table>"	0.8729	-0.2584	3	641
"plasma electrolytic oxidation; micro arc oxidation; magnesium alloy; peo"	625	"<table><tr><td>Micro-level field;</td><td>1038</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>surface & coatings technology; corrosion science; applied surface science; journal of alloys and compounds; rare metal materials and engineering</td></tr><tr><td>Terms;</td><td>plasma electrolytic oxidation; micro arc oxidation; magnesium alloy; peo</td></tr></table>"	0.7427	-0.4143	3	625
"extreme ultraviolet lithography; opc; nm lithography; euv; line edge roughness"	621	"<table><tr><td>Micro-level field;</td><td>449</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>proceedings of spie; journal of vacuum science & technology b; journal of photopolymer science and technology; japanese journal of applied physics; microelectronic engineering</td></tr><tr><td>Terms;</td><td>extreme ultraviolet lithography; opc; nm lithography; euv; line edge roughness</td></tr></table>"	0.8042	-0.4479	3	621
"power line communication; impulsive noise; plc; ofdm; research"	604	"<table><tr><td>Micro-level field;</td><td>2423</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee transactions on power delivery; ieee transactions on communications; 2007 ieee international symposium on power line communications and its applications; international conference on smart grid communications; 2005 international symposium on power line communications and its applications</td></tr><tr><td>Terms;</td><td>power line communication; impulsive noise; plc; ofdm; research</td></tr></table>"	0.8411	0.5041	5	604
"conductive adhesife; anisotropic conductive film; acf; flex"	599	"<table><tr><td>Micro-level field;</td><td>3082</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>electronic components and technology conference; microelectronics reliability; journal of electronic materials; ieee transactions on components packaging and manufacturing technology; ieee transactions on components and packaging technologies</td></tr><tr><td>Terms;</td><td>conductive adhesife; anisotropic conductive film; acf; flex</td></tr></table>"	0.7077	-0.4449	5	599
"hydrazonoyl halide; pyrazole; pyrazole derivative; beta enaminone; heterocyclic synthesis"	593	"<table><tr><td>Micro-level field;</td><td>1254</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of heterocyclic chemistry; phosphorus sulfur and silicon and the related elements; european journal of medicinal chemistry; russian journal of organic chemistry; synthetic communications</td></tr><tr><td>Terms;</td><td>hydrazonoyl halide; pyrazole; pyrazole derivative; beta enaminone; heterocyclic synthesis</td></tr></table>"	0.0082	-0.7294	3	593
"xef2; phase formation; harf; dehydrofluorination; noble gas"	592	"<table><tr><td>Micro-level field;</td><td>3062</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of fluorine chemistry; russian journal of inorganic chemistry; zeitschrift fur anorganische und allgemeine chemie; journal of chemical physics; inorganic chemistry</td></tr><tr><td>Terms;</td><td>xef2; phase formation; harf; dehydrofluorination; noble gas</td></tr></table>"	0.4684	-0.6481	3	592
"rutaceae; clausena; murraya koenigii; carbazole alkaloid; murraya"	585	"<table><tr><td>Micro-level field;</td><td>2745</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>tetrahedron letters; tetrahedron; heterocycles; journal of organic chemistry; organic letters</td></tr><tr><td>Terms;</td><td>rutaceae; clausena; murraya koenigii; carbazole alkaloid; murraya</td></tr></table>"	-0.0354	-0.7263	3	585
"diffuse optical tomography; fnir; spectroscopy; near infrared spectroscopy; bioluminescence tomography"	583	"<table><tr><td>Micro-level field;</td><td>586</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>proceedings of spie; journal of biomedical optics; biomedical optics express; applied optics; optics express</td></tr><tr><td>Terms;</td><td>diffuse optical tomography; fnir; spectroscopy; near infrared spectroscopy; bioluminescence tomography</td></tr></table>"	-0.4174	-0.061	3	583
"microbolometer; flow sensor; focal plane array; coriolis mass flowmeter; detector"	575	"<table><tr><td>Micro-level field;</td><td>2443</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>proceedings of spie; sensors and actuators a-physical; ieee sensors; ieee sensors journal; flow measurement and instrumentation</td></tr><tr><td>Terms;</td><td>microbolometer; flow sensor; focal plane array; coriolis mass flowmeter; detector</td></tr></table>"	0.8517	-0.3128	3	575
"molten salt; iii; electrodeposition; electrochemical reduction; uranium"	575	"<table><tr><td>Micro-level field;</td><td>1989</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of the electrochemical society; journal of nuclear materials; electrochimica acta; journal of alloys and compounds; ecs transactions</td></tr><tr><td>Terms;</td><td>molten salt; iii; electrodeposition; electrochemical reduction; uranium</td></tr></table>"	0.7441	-0.4764	3	575
"power hardware; loop simulation; real time hardware; synchronous generator; hil"	571	"<table><tr><td>Micro-level field;</td><td>2854</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>ieee transactions on energy conversion; ieee industrial electronics society; ieee transactions on industrial electronics; ieee power and energy society general meeting pesgm; ieee transactions on power delivery</td></tr><tr><td>Terms;</td><td>power hardware; loop simulation; real time hardware; synchronous generator; hil</td></tr></table>"	0.8785	0.2338	5	571
"dimensional gel electrophoresis; quantitative proteomic; proteomic analysis; proteome; shotgun proteomic"	557	"<table><tr><td>Micro-level field;</td><td>222</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of proteome research; proteomics; analytical chemistry; molecular & cellular proteomics; electrophoresis</td></tr><tr><td>Terms;</td><td>dimensional gel electrophoresis; quantitative proteomic; proteomic analysis; proteome; shotgun proteomic</td></tr></table>"	-0.6891	-0.25	2	557
"tmp; zincation; deprotonative metalation; tetramethylpiperidide; biquinoline series"	536	"<table><tr><td>Micro-level field;</td><td>3591</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>european journal of organic chemistry; angewandte chemie-international edition; chemical communications; chemistry-a european journal; journal of organic chemistry</td></tr><tr><td>Terms;</td><td>tmp; zincation; deprotonative metalation; tetramethylpiperidide; biquinoline series</td></tr></table>"	0.0413	-0.7402	3	536
"dusty plasma; effect; dust particle; complex plasma; electron"	530	"<table><tr><td>Micro-level field;</td><td>1020</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>physics of plasmas; aip conference proceedings; physical review e; journal of plasma physics; physica scripta</td></tr><tr><td>Terms;</td><td>dusty plasma; effect; dust particle; complex plasma; electron</td></tr></table>"	0.9477	-0.3796	3	530
"optical design; freeform surface; lens design; multilayer diffractive optical element; refraction"	524	"<table><tr><td>Micro-level field;</td><td>2294</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>proceedings of spie; applied optics; optics express; optical engineering; optik</td></tr><tr><td>Terms;</td><td>optical design; freeform surface; lens design; multilayer diffractive optical element; refraction</td></tr></table>"	0.907	-0.226	3	524
"unit commitment problem; transmission expansion planning; economic dispatch problem; valve point effect; market power"	519	"<table><tr><td>Micro-level field;</td><td>448</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>ieee transactions on power systems; ieee power and energy society general meeting pesgm; international journal of electrical power & energy systems; energy policy; electric power systems research</td></tr><tr><td>Terms;</td><td>unit commitment problem; transmission expansion planning; economic dispatch problem; valve point effect; market power</td></tr></table>"	0.7836	0.2987	5	519
"silicon drift detector; monolithic active pixel sensor; european xfel; cms pixel detector; atlas semiconductor tracker"	517	"<table><tr><td>Micro-level field;</td><td>1635</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>nuclear instruments & methods in physics research section a-accelerators spectrometers detectors and associated equipment; ieee nuclear science symposium conference record; journal of instrumentation; ieee transactions on nuclear science; proceedings of spie</td></tr><tr><td>Terms;</td><td>silicon drift detector; monolithic active pixel sensor; european xfel; cms pixel detector; atlas semiconductor tracker</td></tr></table>"	1.1834	-0.3009	3	517
"scn; euo; gdn; eute; high pressure phase transition"	502	"<table><tr><td>Micro-level field;</td><td>3282</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>physical review b; aip conference proceedings; applied physics letters; journal of applied physics; physica b-condensed matter</td></tr><tr><td>Terms;</td><td>scn; euo; gdn; eute; high pressure phase transition</td></tr></table>"	0.8226	-0.529	3	502
"selective catalytic reduction; scr; nh3 scr; fe zsm; cu ssz"	496	"<table><tr><td>Micro-level field;</td><td>1011</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>applied catalysis b-environmental; catalysis today; journal of catalysis; topics in catalysis; catalysis letters</td></tr><tr><td>Terms;</td><td>selective catalytic reduction; scr; nh3 scr; fe zsm; cu ssz</td></tr></table>"	0.6017	-0.5327	3	496
"slow light; transparency; coherent population; optical bistability; spectral hole"	496	"<table><tr><td>Micro-level field;</td><td>780</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>physical review a; proceedings of spie; optics express; optics communications; journal of the optical society of america b-optical physics</td></tr><tr><td>Terms;</td><td>slow light; transparency; coherent population; optical bistability; spectral hole</td></tr></table>"	0.9969	-0.3432	3	496
