nuts2	country_iso_alpha3_code	cluster_id1	counts
NO06	NOR	137	56
EL30	GRC	1891	255
SE23	SWE	233	186
ES30	ESP	392	18
DEA2	DEU	2086	12
ES52	ESP	1891	36
DEA4	DEU	1450	2
BE24	BEL	137	51
UKM7	GBR	1332	184
ES52	ESP	1879	4
ES24	ESP	28	32
UKI7	GBR	83	3
DE30	DEU	1605	6
PL81	POL	233	23
FI1D	FIN	299	2
UKC2	GBR	1856	5
UKH1	GBR	1735	8
FRJ1	FRA	2086	37
UKI7	GBR	299	2
BE24	BEL	1450	42
FRB0	FRA	1366	6
ITC4	ITA	1237	7
SE11	SWE	1605	8
PT16	PRT	1891	113
PL21	POL	233	36
PL71	POL	486	2
ES13	ESP	2086	20
DK05	DNK	376	2
NL41	NLD	299	22
ITC4	ITA	1605	32
UKM8	GBR	1332	37
FRJ2	FRA	1120	1
PL91	POL	1450	50
EL52	GRC	2086	2
UKD4	GBR	1332	14
AT22	AUT	137	2
FRJ2	FRA	2414	38
DE13	DEU	233	1
FRI1	FRA	1332	2
EL54	GRC	299	13
DE73	DEU	1891	117
UKK1	GBR	530	5
DE71	DEU	1856	10
DED5	DEU	233	27
ITH4	ITA	1891	6
UKJ1	GBR	1366	11
DEA4	DEU	1856	1
DK01	DNK	28	2
TR72	TUR	1450	2
