nuts2	country_iso_alpha3_code	cluster_id1	counts
ITH2	ITA	205	3
ITF4	ITA	1468	4
DED4	DEU	425	6
SE11	SWE	58	9
UKJ1	GBR	1398	2
AT13	AUT	1289	4
EL52	GRC	874	28
DE24	DEU	1740	53
PT16	PRT	66	104
UKK1	GBR	721	12
DEA2	DEU	271	8
PT16	PRT	593	12
ITI3	ITA	1752	24
TR31	TUR	1289	1
ES51	ESP	156	87
DE12	DEU	28	90
SE23	SWE	1450	36
FRJ2	FRA	381	12
ES61	ESP	201	25
TRB1	TUR	1830	4
ITF4	ITA	205	14
NL11	NLD	942	4
FRK2	FRA	1918	49
FRF2	FRA	19	38
PT16	PRT	828	15
DED2	DEU	921	63
SI04	SVN	236	4
UKL1	GBR	1247	1
UKK4	GBR	1587	4
FRL0	FRA	959	44
ES30	ESP	87	151
UKD3	GBR	1775	16
ITC4	ITA	2608	8
FRF3	FRA	66	129
DEA2	DEU	252	5
ITF3	ITA	5	10
DEA5	DEU	381	2
LU00	LUX	772	8
EL30	GRC	1457	13
SI03	SVN	1468	49
BE32	BEL	1587	72
ES61	ESP	146	8
NL32	NLD	1468	2
TR41	TUR	921	16
CH04	CHE	316	36
CZ06	CZE	593	4
ES53	ESP	205	40
UKD4	GBR	2426	2
UKH1	GBR	1247	122
UKJ1	GBR	1247	24
CZ06	CZE	1830	10
FRJ1	FRA	1450	42
CH03	CHE	381	1
ES30	ESP	174	2
ES51	ESP	5	54
SK01	SVK	2143	4
HU21	HUN	1752	6
DE92	DEU	959	16
TRB1	TUR	156	2
FRF2	FRA	1343	17
DE21	DEU	921	289
ES22	ESP	1468	13
DE50	DEU	271	26
TR31	TUR	1398	6
PL91	POL	1743	30
DEA4	DEU	1343	2
BE35	BEL	316	2
UKM7	GBR	639	2
CH03	CHE	3045	12
UKC2	GBR	208	11
DE60	DEU	215	3
RO32	ROU	1703	8
ITH4	ITA	299	98
FI1B	FIN	3114	60
ITC4	ITA	1978	49
UKJ2	GBR	1450	292
ES42	ESP	1247	1
RS11	SRB	959	27
UKF2	GBR	50	3
ITF3	ITA	2364	10
DEF0	DEU	1289	268
ES21	ESP	412	2
UKE2	GBR	1728	6
ITH3	ITA	2435	12
BE10	BEL	645	4
FRJ1	FRA	422	3
NL41	NLD	1667	11
ITH4	ITA	1918	4
NL21	NLD	921	96
SE22	SWE	1743	7
FRF3	FRA	5	40
SE12	SWE	3005	2
DK02	DNK	3114	3
TR22	TUR	1752	2
ITH3	ITA	208	2
DE91	DEU	1322	2
EL43	GRC	313	2
TRB1	TUR	645	1
ITH5	ITA	228	10
TR41	TUR	1740	8
DE25	DEU	412	34
DED4	DEU	1955	2
FRG0	FRA	87	89
BG41	BGR	1738	66
